,Country,MPI,Intensity,Population 2018,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
33,Ecuador,0.018253760412335396,39.878660440444946,17084.359,0.004907145924265277,0.0024737985036757115,0.002705579216766646,0.001610463981410043,0.0009507644698668882,0.0015859810610209524,0.0013730628863171113,0.00039382937143529057,0.0013212130059334914,0.000931922535648437,0.032110717939967594,0.0001575719786643439,7.943544599184467e-05,8.68780910938322e-05,5.17131546595351e-05,3.0529729719238464e-05,5.092699050857434e-05,4.409003505636655e-05,1.2646143862633346e-05,4.2425098172147076e-05,2.9924701684106357e-05,0.007380944427940989,0.004316043198176689,0.006556773330222171,0.00023700742465618854,0.0001385912457533673,0.00021054269900306613
34,Paraguay,0.018848581239581108,41.878798604011536,6956.069,0.0021760298466705352,0.0005138702861137712,0.004830749859407735,0.0025099101272677005,0.0023479177179740185,0.0020943639176491946,0.0010314434360238559,0.000588596092735115,0.0020319264789884356,0.0007237737576164943,0.01307420252816933,2.844985492271183e-05,6.7184441938597635e-06,6.315820202482224e-05,3.2815073331401176e-05,3.0697151764269474e-05,2.738213802703572e-05,1.3485300378926756e-05,7.69542452370803e-06,2.6565818308644808e-05,9.462764691652185e-06,0.0026899001327843064,0.007340659986675435,0.008818021400987114,3.516829911657159e-05,9.597327535622342e-05,0.00011528859769423697
37,Colombia,0.019657272845506668,40.561819076538086,49661.056,0.0,0.0023578676932835274,0.006423662620243187,0.001343224167416085,0.002055799921416329,0.0019477970350240958,0.0018316478564355532,0.0008035186888076945,0.0022042494077940677,0.000689505235398985,0.09333988836320609,0.0,0.0002200831072662947,0.0005995839518563989,0.00012537639383337782,0.00019188813516208801,0.00018180715780333293,0.00017096580644040027,7.500034471105994e-05,0.0002057443936481614,6.435834169798739e-05,0.0023578676932835274,0.007766886787659272,0.009532518144876725,0.0002200831072662947,0.0007249603456897767,0.00088976417946303
40,Mexico,0.025615369901061058,39.01892006397247,126190.782,0.017444277453763535,0.0,0.0022067942201831753,0.001297661546828817,0.0013508853350824301,0.0012010464348498062,0.0006465060371413818,7.752855196251074e-05,0.000795686745581739,0.0005949829554071848,0.237180488154454,0.004137442241985371,0.0,0.0005234085303994732,0.0003077799991361227,0.00032040364321554395,0.0002848647797138437,0.0001533386174839945,1.838825980037625e-05,0.0001887213707351057,0.0001411183478070558,0.017444277453763535,0.003504455767011992,0.004666636060025053,0.004137442241985371,0.0008311885295355959,0.00110683501875592
44,Peru,0.029186390340328217,39.59168791770935,31989.265,0.003989724452458376,0.0005924682022791783,0.005463295919473143,0.003604133134701093,0.0033794504458145025,0.0034721826269873968,0.0017079438666403879,0.0012683038623170217,0.00394821958077185,0.00176066846634082,0.06012506910688761,0.0002398824584214992,3.562219160566907e-05,0.00032848104470969985,0.00021669875379432669,0.00020318969159789912,0.00020876522039935182,0.00010269024301243817,7.62568573703434e-05,0.00023738697514307433,0.00010586031321305963,0.004582192654737555,0.009067429054174236,0.015536768848871979,0.00027550465002716825,0.0005451797985040266,0.0009341493007361664
45,El Salvador,0.03246251121163368,41.29624962806702,6420.74,0.004306224763692079,0.0007234506275825975,0.008585897636408824,0.0055008218628588845,0.003476669969305901,0.002758960359760615,0.0010412462634368236,0.0013082679986098772,0.0033751241028600054,0.0013858469015244068,0.012068030829009592,5.196765320488056e-05,8.730624476933124e-06,0.00010361487737090228,6.6384087825871e-05,4.1956560371875444e-05,3.32952186776065e-05,1.256579200774663e-05,1.5788218539830677e-05,4.073110172504789e-05,1.672444313188396e-05,0.005029675391274677,0.014086719499267708,0.013346115595497629,6.069827768181368e-05,0.0001699989651967733,0.00016106133445399108
49,Nicaragua,0.0735027864575386,45.19582986831665,6465.502,0.007131296764991635,0.001058538681725188,0.020656111248242848,0.006140243156833425,0.008899935067139264,0.0033788965569974405,0.007491658736473283,0.006341303131712606,0.007398246953406629,0.005006555475468244,0.012152162750870334,8.666067891293345e-05,1.2863534338416216e-05,0.0002510164256887305,7.461723417175762e-05,0.00010815345940805442,4.1060900878988314e-05,9.103985623960295e-05,7.706054770917532e-05,8.990470104892796e-05,6.084047695915111e-05,0.008189835446716823,0.026796354405076273,0.038516595921197466,9.952421325134968e-05,0.0003256336598604881,0.0004680599422439001
54,Honduras,0.08952667564153671,46.3802844285965,9587.523,0.014971616236398422,0.0015723341874344793,0.016818298266116694,0.012762970035720689,0.012340738757590675,0.00942225913532363,0.004580790742373525,0.0,0.011941112980855317,0.0051165564670182795,0.018020122779903645,0.0002697903627934985,2.8333655108609346e-05,0.0003030677997044634,0.000229990287079918,0.00022238162760649952,0.00016979026648260057,8.254641160661689e-05,0.0,0.00021518032204371403,9.220097574597941e-05,0.0165439504238329,0.029581268301837382,0.043401458083161426,0.00029812401790210784,0.0005330580867843814,0.0007820996034854104
56,Bolivia,0.09374938905239105,45.95783054828644,11353.14,0.015874955725780904,0.0044005242715255966,0.01930609476560652,0.0056364026944660806,0.009807950928854559,0.011084155123649575,0.004737323360660406,0.007272211242078108,0.009325226301195033,0.006304544987817962,0.021338668677763305,0.0003387504205066002,9.390132943854043e-05,0.00041196635966477793,0.00012027332963166405,0.0002092886152785883,0.00023652111375649083,0.0001010881736125606,0.0001551793062494103,0.00019898791438636502,0.0001345305966591008,0.0202754799973065,0.0249424974600726,0.04853141194425564,0.00043265174994514064,0.000532239689296442,0.0010355957199425158
62,Guatemala,0.1335178166627884,46.229007840156555,17247.855,0.03164262874688162,0.003505957980938057,0.026623923212593326,0.020109967900183046,0.015468439174154858,0.00602250851678876,0.00581940569840772,0.00562243175197763,0.012633053498238067,0.00606950515655158,0.03241801503787527,0.0010257912145543125,0.00011365619854820874,0.0008630947430730868,0.0006519252417993229,0.000501456093760211,0.0001952377716629899,0.0001886535814424785,0.0001822680770850382,0.0004095385182801644,0.0001967613094375506,0.035148586727819675,0.04673389111277637,0.051635343796118616,0.0011394474131025212,0.0015150199848724096,0.0016739153516684327
