,Country,MPI,Intensity,Population 2019,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
11,Thailand,0.0021206823817322,36.70324723266045,69625.581,0.0005629339999932169,0.00024851967706578744,0.0006719230559733712,0.0002838714155440552,0.00015656891098790007,4.410855235481152e-05,1.874387383443013e-05,1.5997402810534337e-05,5.7134510868806716e-05,6.0880988832559955e-05,0.033638284565676004,1.8936134083466084e-05,8.359775617308863e-06,2.2602338963070904e-05,9.548947456132192e-06,5.266709581948979e-06,1.4837360358911683e-06,6.305117619056893e-07,5.381251880524991e-07,1.921906935125629e-06,2.047932026989395e-06,0.0008114536770590043,0.0009557944715174264,0.0003534342396890428,2.7295909700774947e-05,3.21512864192031e-05,1.1888921529913361e-05
18,Tonga,0.0033361548348918,38.14456761013528,104.497,0.00050691005897355,0.0007678918529775084,0.00022421383855927127,0.0011337095623433712,0.00014250835709589903,7.10641553037567e-05,2.9643075289336574e-05,3.183451304138749e-05,0.00039165442840675296,3.6725014799960755e-05,5.048575210107683e-05,2.5591735574880878e-08,3.876759772985902e-08,1.131960427113423e-08,5.723617991908774e-08,7.194641588675291e-09,3.5877273279378845e-09,1.4965529505710024e-09,1.6071893336659861e-09,1.9772968381832273e-08,1.8540899930991963e-09,0.0012748019119510584,0.0013579234009026425,0.0007034295439370935,6.435933330473989e-08,6.855578419022197e-08,3.551316957578163e-08
29,Indonesia,0.0140107491721368,38.714346305543316,270625.567,0.0,0.004867627370381639,0.0025858845878365005,0.0011644829736118655,0.0013220481866346363,0.0012121925895402029,0.0007503634965924412,0.0004281338836132332,0.0007273215116149831,0.0009526945909034116,0.1307476318724495,0.0,0.0006364307515149179,0.0003380982861550876,0.00015225339115553953,0.00017285466962374484,0.00015849131045571373,9.810825022299252e-05,5.597749140678515e-05,9.509556525354931e-05,0.00012456256165831314,0.004867627370381639,0.003750367561448366,0.005392754258898908,0.0006364307515149179,0.000490351677310627,0.0007050898486210986
31,China,0.016066725638988,41.35557923034436,1433783.692,0.005603545139909009,5.9664210823475814e-05,0.003319816932657518,0.0029760307639054477,0.0018470800640905264,0.0005783279043100608,0.0011830560016341599,2.0891286011249905e-05,0.0,0.00047831367566033374,0.6927055134681254,0.0038816066133824886,4.1329727794146296e-05,0.0022996554929567026,0.0020615129184080607,0.001279482544212566,0.0004006109279080455,0.0008195094150735381,1.447150900343233e-05,0.0,0.00033133052029711785,0.005663209350732485,0.0062958476965629655,0.00410766893170633,0.003922936341176635,0.004361168411364764,0.0028454049164946997
37,Vietnam,0.0193341734564714,39.49636418178626,96462.108,0.0,0.0029427331046155865,0.006035374520978341,0.002205725669621425,0.0024676364307068053,0.002248525490260534,0.0008307908821352701,0.0002489308968123224,0.0017113539019855343,0.0006431025851387514,0.04660384577198675,0.0,0.00013714267975562455,0.00028127166335185303,0.0001027952989223491,0.00011500134763799583,0.00010478993516248281,3.871805013980495e-05,1.1601137122923821e-05,7.975567330942157e-05,2.9971053693372348e-05,0.0029427331046155865,0.008241100190599766,0.008150340187039218,0.00013714267975562455,0.0003840669622742021,0.0003798371970660013
40,Philippines,0.0242493428232935,41.83819637545794,108116.622,0.0,0.004924337784945777,0.004910276893183931,0.0026121408750746154,0.002889324720948851,0.0020118457552443718,0.001101691993391765,0.001407916647448222,0.002463221602436925,0.0019285866025101183,0.052234504113015966,0.0,0.00025722034228163013,0.0002564858785730633,0.00013644388328286212,0.00015092244402024145,0.00010508776537706585,5.754633496009891e-05,7.35418279119178e-05,0.00012866515892376133,0.00010073876482112226,0.004924337784945777,0.007522417768258547,0.011802587321980251,0.00025722034228163013,0.00039292976185592544,0.0006165022960142076
44,Mongolia,0.0281268208401373,38.75045818567213,3225.166,0.004691508665998971,0.001241342786855061,0.004827358367497656,0.0027096451540296303,0.0038558779426384,0.003906156634498105,0.002644403882138986,0.0004317965138829881,0.003415225845815394,0.00040350495061923015,0.0015581780449278118,7.3102058009481625e-06,1.9342330767070605e-06,7.521883823233411e-06,4.222109588554009e-06,6.008144354140575e-06,6.0864875079240585e-06,4.120452071070841e-06,6.728158478088392e-07,5.3215299314195626e-06,6.287325550745653e-07,0.0059328514528540315,0.007537003521527286,0.014656965769593102,9.244438877655223e-06,1.1743993411787421e-05,2.283816226743844e-05
56,Kiribati,0.0801574063275586,40.47824157022596,117.608,0.01706972217621988,0.0071841735272943075,0.0006305298196673762,0.009069209707889114,0.008398765399007961,0.00899823930290207,0.004466283998106464,0.008432091622911628,0.010648030679976021,0.005260360098110083,5.682008414694626e-05,9.699030504178084e-07,4.082053443471263e-07,3.582675741065917e-08,5.153132587485613e-07,4.77218556702093e-07,5.112807143652547e-07,2.537746325965689e-07,4.791121555485994e-07,6.050219992355029e-07,2.9889410341785343e-07,0.02425389570351419,0.00969973952755649,0.04620377110101422,1.3781083947649346e-06,5.511400161592205e-07,2.6253021618658724e-06
61,Lao PDR,0.108333251848032,46.95372240149149,7169.456,0.020071760605831653,0.0032100292184165558,0.027748270027164654,0.015224509290670311,0.012722125622960538,0.009548998274423917,0.005802712721444554,0.0033708958673130058,0.006680323320509657,0.003953627586057739,0.003463787269640065,6.952430886574264e-05,1.1118858341923914e-05,9.61141044746279e-05,5.273446146754072e-05,4.406673677557239e-05,3.3075698660764514e-05,2.00993624539181e-05,1.1676066192481095e-05,2.3139218874660997e-05,1.3694524901484577e-05,0.02328178982424821,0.04297277931783497,0.04207868339270941,8.064316720766656e-05,0.00014884856594216863,0.00014575160785888167
67,Cambodia,0.1703481282607337,45.81012868029211,16486.542,0.03401742566391705,0.003049144391107265,0.035928795500979376,0.018020156634813253,0.02013377064411692,0.01700399601010121,0.011841516134078002,0.014565410990884113,0.012108562207108065,0.0036793507239213322,0.007965161415313277,0.00027095428634651975,2.428692725376648e-05,0.0002861786556230822,0.00014353345632551608,0.00016036873307928722,0.00013543957292579906,9.431958740996774e-05,0.00011601584962277007,9.644665248697773e-05,2.930662241958317e-05,0.03706657005502431,0.05394895213579263,0.07933260671020965,0.00029524121360028624,0.00042971211194859824,0.000631897017944385
