,Country,MPI,Intensity,Population 2020,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
7,Argentina,0.0014692951081311,33.98602364908878,45036.032,0.0005267111166080529,0.0004970868592847348,0.00017699089283805164,0.0001371736117339011,3.5058890012535233e-06,3.531597320408342e-05,4.594534806731535e-06,2.8023789590844035e-06,5.1174809105598894e-05,3.3939042589621576e-05,0.07627142353970337,4.0173006657882893e-05,3.791352238052694e-05,1.3499347350321289e-05,1.0462426639027195e-05,2.673991448977951e-07,2.6935995499654616e-06,3.504317102121301e-07,2.137414325070796e-07,3.9031755398566015e-06,2.588579091885058e-06,0.0010237979758927877,0.0003141645045719527,0.00013133262766637334,7.808652903840984e-05,2.3961773989348483e-05,1.0016926469324127e-05
11,Costa Rica,0.0020063009860111,37.1216433271745,5123.105,0.00038318629990723385,0.00042911223512252653,0.0005342240168928223,0.00028812474186033153,0.0,8.499534636486867e-05,3.629714820554512e-05,3.812541925276834e-05,0.00015915278457276895,5.308299383222834e-05,0.008676308589828074,3.3246425853895696e-06,3.723110171593901e-06,4.6350924266596525e-06,2.499859172744791e-06,0.0,7.374458537609224e-07,3.149252587620338e-07,3.307879025535906e-07,1.3808586718837722e-06,4.605644353603534e-07,0.0008122985350297604,0.0008223487587531539,0.00037165369222817945,7.047752756983471e-06,7.1349515994044436e-06,3.224582122320672e-06
13,Trinidad and Tobago,0.0024179247018798,37.98419861716297,1518.147,0.000430069524314354,0.0006698600214777599,0.0005422026504184345,0.0002805145005934816,5.821161160444423e-06,4.5484903751921885e-05,4.409942281376802e-05,0.00013031881008746278,0.00017562300774010613,9.393069952193517e-05,0.0025710798152139614,1.1057430731033055e-06,1.722263580240259e-06,1.3940462902463486e-06,7.212251703507253e-07,1.4966669960726138e-08,1.1694531793351614e-07,1.1338313585906503e-07,3.350600621585771e-07,4.515407702877522e-07,2.415033255697752e-07,0.001099929545792114,0.000822717151011916,0.0004952780050756384,2.8280066533435644e-06,2.115271460597074e-06,1.273399281769412e-06
15,Cuba,0.0026887050480684,38.06035045333903,11300.698,0.00017331543746986714,9.823701185335951e-05,0.0008691291214730136,0.0002017377415790375,0.00021823133196612645,0.0002899064410839521,0.00010685423473055143,2.6798759642111387e-05,0.000367887110929493,0.0003366078573407844,0.01913846058756417,3.3169906692334945e-06,1.8801051795955953e-06,1.6633793436815542e-05,3.860949816234615e-06,4.176611745805344e-06,5.548362996766212e-06,2.0450255600049893e-06,5.12887005206154e-07,7.040792973196949e-06,6.442156211181025e-06,0.0002715524493232266,0.001070866863052051,0.0013462857356930187,5.19709584882909e-06,2.0494743253050158e-05,2.5765836492160673e-05
23,Guyana,0.0065923517112647,38.81092532920246,797.202,0.0016127906054412278,0.0003143212231251654,0.0008816016992987517,0.0006364334578461144,0.0004747905705702178,0.00037706810792792445,0.00031525439155862195,0.000580393864866553,0.0007644857569531804,0.0006352120336771344,0.0013501129803953113,2.1774495310658144e-06,4.243691633550167e-07,1.1902618977618085e-06,8.592570725959112e-07,6.410209122961471e-07,5.09084547006591e-07,4.2562904616992155e-07,7.835972906981354e-07,1.032142143789824e-06,8.576080119708028e-07,0.0019271118285663932,0.0015180351571448662,0.003147204725553632,2.601818694420831e-06,2.04951897035772e-06,4.249081951931422e-06
24,Saint Lucia,0.0072018620576616,37.48761219896392,179.237,0.005003515894913951,0.0,0.0005420191153589426,0.0,0.00018079288918950188,0.00039410923869518375,8.459779927298951e-05,0.00017069702673508405,0.0006130432328857084,0.00021308686061023311,0.00030354941441079476,1.5188143198962336e-06,0.0,1.6452958506666404e-07,0.0,5.4879575643109003e-08,1.1963162861980717e-07,2.5679612429757926e-08,5.181498250709854e-08,1.8608891435095727e-07,6.468239175687091e-08,0.005003515894913951,0.0005420191153589426,0.0016563270473887008,1.5188143198962336e-06,1.6452958506666404e-07,5.027771053076008e-07
27,Ecuador,0.0079374393693257,37.9560095275384,17588.595,0.0024248867687720705,0.00026478399712292653,0.001224550843315417,0.0009447432282172717,0.0005755884535029995,0.0005532695629427405,0.00045249418996943727,0.0002649845775081831,0.0005591318146344998,0.0006730059333401636,0.02978741952029231,7.223111947061972e-05,7.887232004560485e-06,3.647620969376407e-05,2.8141462877863135e-05,1.714529473553011e-05,1.6480472579184185e-05,1.3478634267114474e-05,7.893206776643665e-06,1.665509392966016e-05,2.0047110076049336e-05,0.002689670765894997,0.002169294071532689,0.0030784745318980233,8.011835147518021e-05,6.461767257162721e-05,9.169981236418194e-05
30,Barbados,0.0085288617206525,34.2340762765694,280.693,0.008191712057357687,0.0,5.637212539249069e-05,0.0,0.0,2.66915648780138e-05,7.523501255998106e-06,7.722237547592474e-05,0.0001505493878283525,1.879070846417465e-05,0.00047537169099688795,3.89410801286572e-06,0.0,2.6797712572916906e-08,0.0,0.0,1.2688414331414563e-08,3.5764595142810302e-09,3.6709331212786956e-08,7.156691707051024e-08,8.932570857644238e-09,0.008191712057357687,5.637212539249069e-05,0.00028077753790246385,3.89410801286572e-06,2.6797712572916906e-08,1.3347369298663704e-07
31,Dominican Republic,0.0087861887056307,38.76360521357829,10999.664,0.0008256468977767923,0.00045362975384556636,0.0029174199948625197,0.001144886115881384,0.0007096087164972637,0.0007996291151136974,0.00016085309629567044,0.00025165372970816543,0.0008612233475479262,0.000661637938101324,0.018628640101739598,1.538067890980165e-05,8.45050542382978e-06,5.434756710991286e-05,2.132767141023284e-05,1.321904539268489e-05,1.4896003000325572e-05,2.9964744401425074e-06,4.687966760993868e-06,1.6043419788685718e-05,1.2325415026546626e-05,0.0012792766516223587,0.0040623061107439035,0.0034446059432640475,2.383118433363143e-05,7.56752385201457e-05,6.416832440937919e-05
32,Jamaica,0.0108102917138878,38.94671235533186,2820.436,0.005645049572180198,0.0,0.001136595887190391,0.0011217274241216999,0.0005223959037798732,0.0006160003801231309,0.000702365574481134,0.00016579401839689821,0.0006590792374992055,0.0002412837161152815,0.00477659019166313,2.696408841792808e-05,0.0,5.429052766638275e-06,5.3580322117792596e-06,2.4952711501599387e-06,2.9423813737569066e-06,3.354912514028424e-06,7.919300821110405e-07,3.1481514213675196e-06,1.1525134318042846e-06,0.005645049572180198,0.002258323311312091,0.0029069188303955233,2.696408841792808e-05,1.0787084978417536e-05,1.3885159973228114e-05
34,Suriname,0.0112324684674057,39.36052165349411,607.065,0.001681452933887145,0.0006063203920487813,0.003143379424718361,0.0017786876169366569,0.0006308088196015825,0.0010140510209342623,0.0002555156216411885,0.0005213798065048511,0.0006909287322603803,0.0009099440988724268,0.0010281037132918378,1.7287080050548289e-06,6.233602465099149e-07,3.231720058838108e-06,1.8286753437587867e-06,6.48536889809628e-07,1.042549620089894e-06,2.626965594133782e-07,5.360325151030172e-07,7.10346395256919e-07,9.355169069387372e-07,0.0022877733259359266,0.004922067041655018,0.0040226280998146915,2.352068251564744e-06,5.060395402596895e-06,4.135678886611574e-06
37,Brazil,0.0163460407771117,42.54646521277315,213196.304,0.0,0.008134020606690528,0.0032422223606044533,0.0005016342605722565,0.0007390315478944214,0.0019486662226984813,0.0012052984785989687,9.152184616168272e-05,0.0003152096575355073,0.00016843579635466899,0.3610616849966568,0.0,0.0029368831860492107,0.0011706422686536821,0.00018112091137427095,0.00026683597594844726,0.0007035887098635841,0.0004351870996068505,3.304503198914197e-05,0.00011381013007698942,6.081571244557053e-05,0.008134020606690528,0.0037438566211767097,0.00446816354924373,0.0029368831860492107,0.001351763180027953,0.0016132826599305839
38,Belize,0.0171088313258261,39.75521940862637,394.921,0.0053250492371465065,0.0014326395390110427,0.0011151413181809619,0.002467672719308288,0.0017252518688931264,0.0011303977819184215,0.00038883850480838256,0.0013689601968579677,0.001582859875989937,0.0005720202837112749,0.0006688241729582925,3.5615216519966986e-06,9.5818395482641e-07,7.45833469864002e-07,1.6504391656231064e-06,1.1538901543571937e-06,7.560373616054766e-07,2.600645913928055e-07,9.155936714763515e-07,1.058654947467835e-06,3.8258099316856123e-07,0.006757688776157549,0.0035828140374892497,0.00676832851217911,4.519705606823109e-06,2.3962726354871085e-06,4.526821719468224e-06
39,Paraguay,0.0188485813545086,41.8787993031481,6618.695,0.0021760297605558014,0.0005138702620210298,0.004830749722725485,0.0025099100175442948,0.0023479178055584994,0.002094363940277239,0.001031443449058431,0.0005885961097427463,0.0020319265270181096,0.0007237737600064262,0.011209186671354994,2.439152378849389e-05,5.760067691851825e-06,5.4148775404626335e-05,2.8134049914957887e-05,2.6318248971503398e-05,2.3476116364322153e-05,1.1561642161442189e-05,6.597683668139793e-06,2.2776243743824037e-05,8.11291518374052e-06,0.0026899000225768313,0.00734065974026978,0.008818021591661451,3.0151591480345713e-05,8.228282531958422e-05,9.884285009297209e-05
