,Country,MPI,Intensity,Population 2021,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
72,Kenya,0.1707760749642416,45.5680583229975,53005.614,0.03427580715544048,0.0058897017212336976,0.016579568319946003,0.008988538215677765,0.020450902905621692,0.01830706246008559,0.014953097605565995,0.019416934747256552,0.020781174675045207,0.011133287158366187,0.049148013409729685,0.0016845878297048972,0.0002894671391745018,0.0008148528461162356,0.0004417687967579985,0.0010051212502465746,0.0008997557512810455,0.0007349150416353544,0.0009543037693340113,0.0010213534515990568,0.0005471789465537526,0.04016550887667417,0.025568106535623768,0.1050424595519412,0.001974054968879399,0.0012566216428742342,0.005162628210649795
73,Nigeria,0.1748173018373447,52.90429446743303,213401.323,0.0,0.0340424682494661,0.02775349612343244,0.03435906021182191,0.01768032360050799,0.014692618525945307,0.01011205450052647,0.013810089084846731,0.01372184796049253,0.008645343580302145,0.19787057054858484,0.0,0.006736002615403941,0.005491600112661515,0.006798646847626382,0.0034984157183161253,0.0029072368105815057,0.0020008779934375578,0.0027326102065454065,0.0027151498849235923,0.0017106590668229307,0.0340424682494661,0.06211255633525435,0.07866227725262116,0.006736002615403941,0.012290246960287896,0.015564949680627117
75,Togo,0.1796162567119807,47.75466507275153,8644.829,0.029422770335587586,0.008204145863593462,0.031772456818741975,0.018742565865071496,0.020788181443400652,0.019972921106449708,0.012504703920364115,0.016497177909692618,0.013778607865224928,0.007932725583848754,0.008015682482554019,0.00023584358476717946,6.576182828312413e-05,0.00025467792554969404,0.0001502344568827685,0.00016663146184002113,0.00016009659383840237,0.0001002337361639872,0.00013223613998230026,0.00011044494569926448,6.358620950136456e-05,0.03762691619918105,0.05051502268381347,0.09147431782898077,0.0003016054130503036,0.00040491238243246254,0.0007332290870253399
76,Comoros,0.1807714052942492,48.509807720953965,821.625,0.03147997503704567,0.00604476433943281,0.03261992934596056,0.0245269762762683,0.019908372706572797,0.01733362289301134,0.010714348741399012,0.012246838015438027,0.013185623668321983,0.012710954270798274,0.0007618294265541222,2.398237133041059e-05,4.605079350364905e-06,2.4850822067869114e-05,1.868537227165604e-05,1.5166784162674092e-05,1.3205263988688233e-05,8.16250615756089e-06,9.330001582402377e-06,1.0045196117996198e-05,9.68357900307792e-06,0.03752473937647848,0.05714690562222886,0.08609976029554142,2.8587450680775494e-05,4.3536194339525156e-05,6.55933310123997e-05
77,Namibia,0.18473453488536,45.18834811687963,2530.151,0.052227443887835026,0.006231510802693804,0.01221773552158725,0.013492842924245596,0.02131143432252377,0.020714539904787402,0.011605388656702288,0.02036494258447212,0.01772742717547993,0.008841269105039087,0.0023460136746390856,0.0001225262975523065,1.4619209556780848e-05,2.866297460676739e-05,3.16543940100374e-05,4.999691634681352e-05,4.8596593880488264e-05,2.7226400488124895e-05,4.777643378641144e-05,4.158878656984446e-05,2.074173822158577e-05,0.05845895469052883,0.025710578445832848,0.1005650017490046,0.00013714550710908734,6.031736861680479e-05,0.00023592686929326833
78,Gambia,0.1980230645121455,47.47720706877344,2639.916,0.04918138128187327,0.015583455934432546,0.020934193083102653,0.044422781599740425,0.023006522366049144,0.016009268039438,0.005639977605851685,0.01462638210238212,0.006774823443341848,0.0018442790559380729,0.002447790284413269,0.000120385707275794,3.814503203388629e-05,5.124251444085013e-05,0.00010873765320645714,5.631514192575167e-05,3.91873307675042e-05,1.3805482387912163e-05,3.580231600632708e-05,1.6583347003227425e-05,4.514408354872091e-06,0.06476483721630581,0.06535697468284307,0.06790125261300088,0.00015853073930968028,0.00015998016764730727,0.00016620802644559462
82,Rwanda,0.2310019619235062,47.31474754571589,13461.888,0.03841422747317429,0.005424757192253347,0.04818558746874487,0.013250026750391563,0.027070571236093063,0.01383127530589186,0.019338174510030767,0.020300497583149318,0.02468704174453117,0.02049980265924503,0.012482169378214903,0.00047949289385343776,6.771273810939578e-05,0.000601460664373663,0.00016538907816426588,0.000337899455333946,0.00017264432108486332,0.00024138236969968203,0.00025339424929491207,0.0003081478365023,0.00025588200901267675,0.043838984665427634,0.06143561421913643,0.12572736303894122,0.0005472056319628336,0.0007668497425379289,0.0015693502409283803
83,Malawi,0.2310952042357725,46.32708767489404,19889.742,0.03691156634013747,0.006066980043766376,0.045970226478639326,0.013021614285265225,0.027604106361925028,0.01788025169274825,0.012363354613288217,0.025951922683805976,0.02494250817275556,0.02038267356344546,0.018442222111266622,0.000680731304919568,0.00011188859351176161,0.0008477931272242965,0.00024014750289610366,0.0005090810607096494,0.00032975157312301425,0.00022800773181861416,0.0004786111223491684,0.000459995275734041,0.0003759017930785035,0.042978546383903846,0.058991840763904554,0.1291248170879685,0.0007926198984313296,0.0010879406301204002,0.002381348556812991
84,Zambia,0.2316850733623361,48.36230159422229,19473.125,0.04283683285391633,0.006964230620074572,0.020007187006936853,0.037988818644758754,0.026459432078213167,0.020955101910289767,0.015890215622652568,0.0247115319895579,0.022353196944735334,0.013518525691204463,0.018055925333292856,0.0007734586555250596,0.00012574562807989828,0.0003612482747264788,0.0006859232729497676,0.00047774952996555074,0.00037836375544373453,0.0002869125468125384,0.0004461895764747353,0.00040360765499453116,0.00024408949049658897,0.0498010634739909,0.057996005651695604,0.1238880042366532,0.0008992042836049579,0.0010471715476762463,0.002236912554187679
85,Cameroon,0.2320601127657025,53.23500852480155,27198.628,0.04462883740194368,0.013905664770071855,0.031863553304645006,0.032280365962962,0.023878814235779252,0.018580340273058826,0.014934865700247008,0.01920758619118794,0.02054278447526227,0.012237300450553606,0.02521918779528239,0.0011255030315247402,0.0003506895712546844,0.0008035729346148332,0.0008140846113203804,0.0006022043005407795,0.000468581090646519,0.00037664518279185093,0.00048439972324964143,0.0005180723395196507,0.0003086147781698052,0.05853450217201553,0.06414391926760701,0.1093816913260889,0.0014761926027794246,0.0016176575459352135,0.0027585174149182467
86,Côte d'Ivoire,0.2358709961005544,51.20118911178142,27478.249,0.0343955507117415,0.01187626238374311,0.052888193636664145,0.0424092949680554,0.024105297342203194,0.022343140374644244,0.012805381269099659,0.016099082209438807,0.013408214758826762,0.005540578446144369,0.025478458759630465,0.0008763456203238842,0.0003025888613627494,0.0013475096604430978,0.0010805234728686033,0.000614165824221954,0.0005692687805960077,0.00032626137856610007,0.00041017980214108716,0.00034162064677303617,0.00014116539944458674,0.046271813095484615,0.09529748860471954,0.09430169440035704,0.0011789344816866337,0.002428033133311701,0.002402661831742772
88,Liberia,0.2592937311100503,49.55628725333946,5193.416,0.041045266070266324,0.010093763215562752,0.042624561774900996,0.0314898921349883,0.028783040036164605,0.02602076318134984,0.012671439324537825,0.02657555724298625,0.020318299059533685,0.019671149069755593,0.004815453684024955,0.00019765157770984843,4.8606049262057224e-05,0.00020525660302889626,0.00015163811709097784,0.00013860339617958662,0.00012530177992277198,6.101872917724435e-05,0.0001279733650307542,9.784182805935226e-05,9.472550725695863e-05,0.05113902928582908,0.0741144539098893,0.1340402479143278,0.00024625762697190565,0.00035689472011987407,0.000645464605626668
89,Senegal,0.2628619729760566,51.71152378797017,16876.72,0.04469180228242,0.00971458490342288,0.05421729396902863,0.0731301468212867,0.026107695178741435,0.01603344557144927,0.008736954958699063,0.014340086066498912,0.012514570304678682,0.003375392919826945,0.01564847943978638,0.0006993587491434474,0.0001520184821272721,0.0008484182099551986,0.0011443755989614642,0.00040854573122474537,0.0002508990433737579,0.00013672006003754195,0.00022440054197637538,0.00019583399611052555,5.281976670711247e-05,0.05440638718584288,0.12734744079031532,0.08110814499989431,0.0008513772312707195,0.001992793808916663,0.0012692191394300587
93,Uganda,0.2810284784269139,49.15793661296965,45853.778,0.05845059447808015,0.008915772353812822,0.03761149099452747,0.023025723704101053,0.03157886202142995,0.027984813038091604,0.023292942523980963,0.027904519426428465,0.027611861020804988,0.014651898865650752,0.04251666806521226,0.0024851245236388623,0.00037906893371205595,0.0015991152780520446,0.0009789770516885543,0.001342627994442275,0.001189821006807565,0.000990338305554166,0.0011864071899727261,0.0011739643296843386,0.0006229499205959331,0.06736636683189298,0.060637214698628525,0.1530248968963867,0.002864193457350918,0.002578092329740599,0.006506108747057003
94,Angola,0.2824350475858491,55.266599376695645,34503.774,0.04878175183895638,0.01099445432813912,0.05232941937940851,0.038191068157524544,0.022109939427242917,0.024641313240748242,0.02050409755930955,0.023991529091034917,0.024515656786335036,0.016375817777151757,0.03199268566605572,0.001560659252823267,0.0003517421213899607,0.0016741586652926207,0.0012218348388145924,0.0007073563421913146,0.0007883417889100752,0.0006559811480811306,0.0007675534488575115,0.0007843217014621225,0.0005239063906690234,0.0597762061670955,0.09052048753693305,0.1321383538818224,0.0019124013742132277,0.002895993504107213,0.004227460820171178
95,Tanzania,0.2841793106694123,49.796851048667165,63588.334,0.05418784858752569,0.00978676392802758,0.020455432763248266,0.04280868910779811,0.031599416582920925,0.029780483340647517,0.024078354071432183,0.03063383965083043,0.02631942669841929,0.014529055938566585,0.05896055259607728,0.00319494549671308,0.000577033009323862,0.0012060636193130217,0.0025240239657094506,0.0018631190634426657,0.001755873754342851,0.0014196730616556487,0.0018061881139525852,0.0015518079421507512,0.000856641166837204,0.06397461251555327,0.06326412187104638,0.15694057628281693,0.003771978506036942,0.0037300875850224723,0.009253303102381706
96,Sierra Leone,0.2928993067145286,49.45788564830221,8420.641,0.05121106617633968,0.016067437698541263,0.04480926399168159,0.025640526481359473,0.03282831213823545,0.030064003757573007,0.019852971870712742,0.03055388650002855,0.022310894965234057,0.019560943134818688,0.007807810259240079,0.00039984628787824753,0.00012545150490237127,0.0003498622311032486,0.00020019636571347543,0.0002563172323064504,0.0002347340369722108,0.00015500823744855565,0.00023855894847457987,0.0001741992346023823,0.00015272813248844915,0.06727850387488093,0.07044979047304106,0.1551710123666025,0.0005252977927806188,0.000550058596816724,0.0012115458222926282
97,Mauritania,0.3270372484610207,55.953460423048085,4614.974,0.04903332833239124,0.008851035066651657,0.06718895765440429,0.07159065608442707,0.026660815349473278,0.023441149070523703,0.016762439742455656,0.026311780709824536,0.025990684781325,0.01120640166955752,0.004279109077720594,0.00020981896037798977,3.787454450093241e-05,0.00028750887862154603,0.00030634422633084497,0.00011408453698136366,0.00010030723377987965,7.172830806668646e-05,0.0001125909796864038,0.00011121697518394232,4.795341511278681e-05,0.0578843633990429,0.13877961373883135,0.1303732713231597,0.0002476935048789222,0.000593853104952391,0.0005578814488110627
98,"Congo, Democratic Republic of the",0.3311887359526685,51.33278162386484,95894.118,0.06462610886628357,0.011980007023037236,0.027421510206729303,0.03833581195616527,0.03545376247549292,0.03319092642621591,0.0281754410766967,0.032043686960043616,0.03291076502243124,0.027050715939555374,0.08891521183733861,0.005746244160068511,0.00106520486226616,0.0024381893889310786,0.0034086368410388133,0.0031523788009391396,0.002951178254264508,0.002505225311944939,0.002849171214101643,0.0029262676436983474,0.002405220138117238,0.07660611588932081,0.06575732216289457,0.18882529790043576,0.006811449022334671,0.0058468262299698915,0.016789441363065816
99,Guinea-Bissau,0.3406887234429699,52.90500665327045,2060.721,0.05367970551783396,0.011558553495218886,0.0680501210506934,0.05121263735703053,0.0356686176763972,0.03401558272384079,0.01888135905311915,0.02524718664588531,0.03528285222311794,0.007092107699846073,0.0019107474793464624,0.00010256836201026162,2.2085476955880728e-05,0.00013002659726683404,9.785441774063055e-05,6.815372131694863e-05,6.499518894807986e-05,3.607750921738292e-05,4.8240998244215024e-05,6.741662094947633e-05,1.3551226910734522e-05,0.06523825901305284,0.11926275840772393,0.15618770602220647,0.00012465383896614234,0.0002278810150074646,0.00029843526558683724
100,Ethiopia,0.3666042420165839,53.3344485305251,120283.026,0.04479095476620935,0.006659561378617821,0.06369336390838594,0.051672770817135893,0.037920309347706675,0.03599054677134342,0.02599961245748683,0.03182125581578489,0.0375183768378887,0.030537489916020108,0.11152916320921902,0.004995497704417309,0.0007427353078976785,0.007103667578682555,0.005763020889936918,0.004229220370184451,0.00401399556485019,0.002899715021147493,0.0035489980334009828,0.004184393173697872,0.0034058206968436864,0.051450516144827166,0.11536613472552183,0.19978759114623063,0.005738233012314987,0.012866688468619474,0.022282142860124674
101,Benin,0.3676748243127382,55.042057226686794,12996.895,0.05936569483965196,0.017271618372808262,0.07389283907241158,0.059464999645920794,0.036860793671767,0.03582349552511452,0.020725400442649252,0.030599323291892033,0.02384098135436013,0.009829678096156803,0.0120510172704508,0.0007154170137849578,0.0002081405712993477,0.0008904838798242736,0.0007166137377203421,0.0004442100611409876,0.000431709563261072,0.00024976215867137476,0.0003687529734546983,0.0002873080780458894,0.00011845762049975757,0.07663731321246023,0.13335783871833237,0.15767967238193975,0.0009235575850843054,0.0016070976175446157,0.0019002004550737798
102,Mozambique,0.3715644977193002,59.99437542375708,32077.072,0.10127491555756234,0.0,0.0612892259972071,0.03660094375510479,0.03418922415074775,0.030468426515909787,0.02505028780800825,0.02864879485061321,0.030993451588357708,0.023049227495781283,0.029742592262035954,0.003012178519800698,0.0,0.0018229004588907046,0.001088606946513793,0.0010168761536710428,0.0009062099867285095,0.0007450604963202398,0.000852089424040504,0.0009218255933856739,0.0006855437753619307,0.10127491555756234,0.09789016975231188,0.172399412409418,0.003012178519800698,0.0029115074054044975,0.0051276054295079
103,Guinea,0.3732216343706789,56.36843708934358,13531.906,0.05955082510836887,0.020143007205521746,0.0767989697044088,0.06643689233129842,0.03652236767905191,0.0307943097372721,0.020537749336116483,0.027222191127232932,0.021782350398255667,0.013432971743139534,0.012547091663671732,0.0007471896612819884,0.00025273615778968154,0.0009636037125567656,0.0008335897779302907,0.00045824949504338615,0.000386379026993052,0.0002576890234857668,0.0003415593273593829,0.0002733051470971303,0.000168544727776684,0.07969383231389061,0.1432358620357072,0.1502919400210686,0.00099992581907167,0.0017971934904870562,0.0018857267477554022
104,Mali,0.3760629216023919,55.03446986938933,21904.983,0.05385472872003709,0.019740444940326486,0.0773664518572067,0.07744657866329087,0.03761085719449942,0.02891822522313124,0.018728134945395256,0.024175778513690033,0.03359985185312209,0.0046218696916830995,0.020310799498028657,0.0010938325970533988,0.00040094421918484554,0.001571374491545612,0.001573001931038405,0.0007639065794264664,0.0005873522743458537,0.0003803833938479469,0.0004910293901003076,0.0006824398541522294,9.387386861379096e-05,0.07359517366036358,0.15481303052049755,0.14765471742152114,0.0014947768162382443,0.003144376422584017,0.002998985360486595
105,Madagascar,0.3859274117580535,56.40658165773541,28915.653,0.059489414004143086,0.009292700113198557,0.07970367245606573,0.042232091405531975,0.037910948920018187,0.03579709109448567,0.029204080737220573,0.03235739249567929,0.0326699296753157,0.027270090856389956,0.026811252509877356,0.0015949857005297145,0.00024914892923353244,0.002136955288184135,0.001132295266693939,0.00101644002438367,0.0009597648484533373,0.000782997982964466,0.0008675422207628681,0.0008759217340048248,0.0007311452919179687,0.06878211411734164,0.12193576386159771,0.19520953377910938,0.0018441346297632469,0.0032692505548780736,0.005233812102487135
106,Burundi,0.4088610942404923,54.44405514906217,12551.213,0.08432729238939053,0.01310553009628012,0.0709546748930925,0.04007094563100834,0.04158570936300092,0.025394538431563047,0.023766715775788004,0.04084147780151194,0.03922376659760468,0.02959044326125731,0.01163777076202482,0.0009813816978099673,0.0001525191549753251,0.0008257542408998085,0.0004663364794712351,0.0004839649525427939,0.00029553581687396006,0.0002765915899648197,0.0004753037562363214,0.00045647720408608955,0.00034436679542121466,0.09743282248567064,0.11102562052410084,0.20040265123072593,0.0011339008527852924,0.0012920907203710437,0.0023322401151251995
107,Central African Republic,0.4613475237518247,57.37141588234322,5457.154,0.07323069978957876,0.019953504780597535,0.07710107618840532,0.05120903003786854,0.04442684715135617,0.04191814643479247,0.033912306623829554,0.04171448190927677,0.04191794730006292,0.03596348353605005,0.005059997568766207,0.0003705471628943165,0.00010096468567818841,0.00039013125806258903,0.0002591175674904905,0.0002247997385738101,0.00021210571904723574,0.0001715961890678317,0.00021107517704328237,0.0002121047114259884,0.00018197513925677676,0.09318420457017629,0.12831010622627387,0.23985321295536793,0.00047151184857250494,0.0006492488255530795,0.001213656674414925
108,Chad,0.5170112069830829,61.42103114345356,17179.74,0.07436080221832259,0.024624357963875652,0.09659486071886296,0.09249769484586397,0.045561933516991386,0.0430833370945486,0.026100807847166726,0.0448868349517526,0.04464452342132153,0.024656054404409652,0.015929446490246666,0.0011845264199085853,0.00039225239254223656,0.001538702665053957,0.001473437080518355,0.0007257763819510904,0.0006862937128688712,0.00041577142195365263,0.0007150224354804768,0.0007111625469225053,0.00039275729929565416,0.09898516018219825,0.18909255556472693,0.2289334912361905,0.001576778812450822,0.003012139745572312,0.0036467837984722504
109,Niger,0.6012798122205687,66.09565360262867,25252.722,0.09733950880866607,0.03157978407837223,0.12424727500709962,0.09657798260899295,0.05019834841388828,0.04708045746913077,0.03340163343867097,0.045862388853722465,0.04939033253618111,0.025602101005833728,0.023414899400810183,0.002279194806479193,0.000739437467294393,0.002909237445116035,0.0022613637471227653,0.0011753892781980134,0.0011023841753838193,0.0007820958867892182,0.0010738632212907498,0.0011564696677072428,0.0005994706195009779,0.1289192928870383,0.22082525761609256,0.2515352617174273,0.0030186322737735857,0.0051706011922388,0.005889672848870022
