,Country,MPI,Intensity,Population 2019,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
13,Maldives,0.0026540936946074,34.3799402660099,530.957,0.0012279033961340028,0.000913814359045207,0.00012997796019470828,0.0002716255718055371,1.5786411406909666e-05,9.991858579386813e-06,1.627921250362985e-05,3.0475339045163362e-06,6.261986187686578e-05,3.0475339045163362e-06,0.0002893029599463254,3.5523608702971237e-07,2.643691989132325e-07,3.760300861211477e-08,7.858208192045504e-08,4.567055546949402e-09,2.890674262381691e-09,4.709624362895346e-09,8.816605791133583e-10,1.811611139240733e-08,8.816605791133583e-10,0.0021417177551792095,0.0004016035320002454,0.00011077241217582479,6.196052859429449e-07,1.1618509053256981e-07,3.2046786722860485e-08
27,Sri Lanka,0.0111846992836046,38.29434945718134,21323.734,0.003385482342479829,0.00025179075398976255,0.0016204845209545336,0.0011133188349929488,0.001489583373539238,0.0007739645808418725,0.0006939963282688074,0.0004114602514601494,0.0008123803778598957,0.0006322379200166288,0.01161867978632563,3.9334835259532735e-05,2.9254761437645435e-06,1.882789074766801e-05,1.2935295043868173e-05,1.7306992232187083e-05,8.992446630759452e-06,8.063321111040998e-06,4.780624906516499e-06,9.438787475048348e-06,7.345769941445765e-06,0.0036372730964695918,0.0027338033559474824,0.004813622831986592,4.226031140329728e-05,3.176318579153618e-05,5.5927942296998136e-05
54,Nepal,0.0743989033908928,42.502497839909694,28608.715,0.01556279551520675,0.001669576780646387,0.01940254597433881,0.005799695475031718,0.00903256213547697,0.0036211961075071617,0.0014762560222813794,0.0030576319171988276,0.009043584109668771,0.005733059510515536,0.015588053137562624,0.0002425936834600641,2.602545157395662e-05,0.00030244791765199515,9.040596124647592e-05,0.00014080005853615114,5.644739734535657e-05,2.3011957319968974e-05,4.7662528800402804e-05,0.00014097186965553377,8.936723629072494e-05,0.017232372295853136,0.025202241449370527,0.03196428980264865,0.00026861913503402075,0.00039285387889847107,0.0004982610479481382
60,Bangladesh,0.1040602682464964,42.23126927427054,163046.173,0.01580735327796585,0.0021725842772379006,0.027864858795578554,0.011297004466677243,0.012972183985489853,0.00866025140549983,0.000793581103283748,0.002564682946757491,0.012960939430071268,0.00896682867337484,0.0888390970583694,0.001404310992097142,0.0001930104254730252,0.0024754888950581613,0.0010036156762839722,0.0011524371121459582,0.0007693689151630794,7.050102865831276e-05,0.0002278441172309336,0.0011514381559957483,0.0007966049628197171,0.017979937555203752,0.0391618632622558,0.046918467544477024,0.0015973214175701673,0.0034791045713421336,0.00416819429201375
65,India,0.1226524715803671,43.94929462491287,1366417.756,0.0353559360209374,0.003714192543688345,0.019453829083615516,0.00922566047066267,0.014528994118169398,0.01367871997202693,0.003459846457411952,0.004801505251213709,0.013133244133167958,0.0053005438380118305,0.7445211219251574,0.0263232411530224,0.002765294799672901,0.014483786655073681,0.006868699084118347,0.010817143001303493,0.010184095940073547,0.002575928766161128,0.003574822076563165,0.0097779776565432,0.003946366845090048,0.039070128564625745,0.02867948955427819,0.05490285377000178,0.029088535952695303,0.021352485739192028,0.04087633428573458
69,Bhutan,0.1748639890482792,46.82879038347842,763.094,0.0211486583640217,0.02121393196947279,0.0495647784522914,0.014438816756265169,0.015464731417708402,0.012269965688601137,0.001811791603443759,0.01142563351890827,0.017146010823751275,0.010379671585853466,0.0004157876304809641,8.793350549028004e-06,8.820490506771463e-06,2.0608421787992188e-05,6.003481406036334e-06,6.430044032193497e-06,5.101699959746197e-06,7.53320537721187e-07,4.750637087570749e-06,7.129099212608506e-06,4.315739053852603e-06,0.04236259033349449,0.06400359520855657,0.06849780463826631,1.7613841055799467e-05,2.6611903194028523e-05,2.848053988369274e-05
74,Pakistan,0.1982473971028287,51.71833497735727,216565.317,0.0449682092968193,0.009785105786651177,0.04136626072411456,0.04053858423314629,0.017356374211362283,0.012048345074056076,0.004412795330188593,0.003967896534498319,0.01702429248352763,0.00677953572263587,0.11800011531972318,0.005306253882746126,0.0011546436112405294,0.004881223535791254,0.004783557614409574,0.0020480541584730187,0.0014217061081504357,0.00052071035784459,0.0004682122486475316,0.002008868476292957,0.0007999859970852155,0.05475331508347048,0.08190484495726086,0.061589239356268775,0.006460897493986656,0.009664781150200828,0.007267537346493748
89,Afghanistan,0.2717212407646125,48.599548912151604,38041.757,0.0,0.027197618227847588,0.05230329047030716,0.06994074973164835,0.027366651397987895,0.027063348458342937,0.016733785499542023,0.0131528322606538,0.030266153147210248,0.007696813408694729,0.02072784218243444,0.0,0.0005637479383649271,0.001084134350490554,0.0014497208225587508,0.000567251631239192,0.0005609648157727628,0.0003468552649492169,0.0002726298313508644,0.0006273520459047654,0.0001595383336430696,0.027197618227847588,0.1222440402019555,0.12227958417243162,0.0005637479383649271,0.0025338551730493047,0.002534591922859871
