,Country,MPI,Intensity,Population 2021,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
12,Thailand,0.0021206823329644,36.70324638862369,71601.103,0.000562933983216538,0.0002485196696593533,0.0006719230359485842,0.0002838714070840612,0.000156568909821483,4.4108552026208855e-05,1.8743873694790797e-05,1.5997402691356012e-05,5.71345104431618e-05,6.0880988379005376e-05,0.03448302560925764,1.941166695957729e-05,8.569710133267728e-06,2.316993925606517e-05,9.788745000215683e-06,5.398969726987747e-06,1.5209963291070328e-06,6.463454766341617e-07,5.516388466876364e-07,1.9701707867839463e-06,2.0993606813901592e-06,0.0008114536528758913,0.0009557944430326454,0.0003534342370560058,2.7981377092845016e-05,3.295868425628085e-05,1.2187481847590684e-05
19,Tonga,0.0033361547730897,38.144566903508846,106.017,0.0005069100438665732,0.0007678918300927343,0.00022421383187723188,0.0011337095285564693,0.00014250835603424837,7.106415477434709e-05,2.964307506850342e-05,3.1834512804228586e-05,0.0003916544254890292,3.67250145263687e-05,5.1057690075202706e-05,2.5881655915746903e-08,3.920678307215504e-08,1.144784033856131e-08,5.788458974434038e-08,7.276147475523297e-09,3.6283715899248504e-09,1.5135069397236159e-09,1.6253966884533753e-09,1.9996970273200426e-08,1.8750944096946504e-09,0.0012748018739593076,0.0013579233604337011,0.0007034295386967255,6.508843898790195e-08,6.93324300829017e-08,3.5915487376520214e-08
23,Fiji,0.0057576633181347,38.09685693151097,924.61,0.0017263956612460845,0.0004618882580273317,0.0003076130332157068,0.0006942209703163872,0.000538950376887478,0.0004275803914874306,0.0001335614929590781,0.0004087439336593234,0.0005005194169339137,0.0005581897834021072,0.00044529132894189776,7.687490182757953e-07,2.056748362396487e-07,1.3697741636047022e-07,3.091305784515178e-07,2.3998992955796175e-07,1.9039784075493488e-07,5.947377469521181e-08,1.82010129416099e-07,2.2287695632772622e-07,2.485570704529144e-07,0.002188283919273416,0.001001834003532094,0.002567545395329331,9.74423854515444e-07,4.46107994811988e-07,1.143305701204848e-06
28,Viet Nam,0.007729394853574,40.275713602860655,97468.029,0.0,0.0017667789283923657,0.0021535635868288982,0.0009954366964100949,0.0008112414345197507,0.0007259242863562915,0.0002543052363758292,5.486690667859235e-05,0.0006536537129609209,0.00031362406505147016,0.046940513473526596,0.0,8.293351009294472e-05,0.00010108938056363816,4.672630965988086e-05,3.80800894873574e-05,3.407525874446768e-05,1.1937218374487976e-05,2.575480772197191e-06,3.0682840920262794e-05,1.4721674651170716e-05,0.0017667789283923657,0.003149000283238993,0.0028136156419428546,8.293351009294472e-05,0.00014781569022351903,0.00013207256294994375
30,Tuvalu,0.008084608456584,38.23529689790041,11.204,0.002316317879497889,0.0006308849206699466,0.0001442142600107111,0.0033798455801999716,0.0002643928100197964,0.00036352387402960226,0.0,4.80714200035992e-05,0.0008412148721450448,9.61428400071984e-05,5.395836135738335e-06,1.2498471716051505e-08,3.404151652443311e-09,7.781565154545589e-10,1.8237092914858508e-08,1.426620278334218e-09,1.9615152556925182e-09,0.0,2.5938550515167525e-10,4.539057605040736e-09,5.187710103033505e-10,0.0029472028001678355,0.0035240598402106827,0.001613345816205241,1.5902623368494817e-08,1.9015249430313068e-08,8.705349654522498e-09
37,Indonesia,0.0140107488937181,38.71434553621994,273753.191,0.0,0.004867627225314389,0.0025858845107715766,0.0011644829389077633,0.0013220481767856201,0.0012121925805095898,0.0007503634910023617,0.0004281338804237212,0.000727321506196558,0.0009526945838060307,0.13183928599352718,0.0,0.0006417444978681028,0.000340921167561846,0.00015352459921724363,0.00017429788767646056,0.00015981460430103552,9.892738688936183e-05,5.644486510470155e-05,9.588954806469096e-05,0.00012560257369888763,0.004867627225314389,0.00375036744967934,0.0053927542187238815,0.0006417444978681028,0.0004944457667790897,0.0007109768657351381
38,China,0.016066725408367,41.35557863672827,1425893.465,0.00560354497291152,5.96642090453572e-05,0.003319816833719953,0.0029760306752134326,0.0018470799677587275,0.0005783278741482036,0.001183055939933583,2.0891284921694637e-05,0.0,0.00047831365071457485,0.6867089864477103,0.003848004688862232,4.097194852074155e-05,0.0022797480530758756,0.002043667008613111,0.001268406412547465,0.0003971429482907718,0.0008124151454227339,1.4346233094167257e-05,0.0,0.0003284622822863098,0.005663209181956877,0.006295847508933385,0.004107668717476783,0.0038889766373829734,0.004323415061688986,0.0028207730216414477
45,Philippines,0.024249342416319,41.83819567329135,113880.328,0.0,0.004924337638188804,0.004910276746847372,0.002612140797227383,0.002889324699424234,0.002011845740256674,0.0011016919851844602,0.0014079166369596165,0.002463221584086589,0.0019285865881426623,0.05484466163621333,0.0,0.00027007363154893485,0.00026930246672101044,0.00014326197817008434,0.0001584640354970759,0.00011033899888863442,6.0421924154769864e-05,7.721671156604556e-05,0.00013509455431424635,0.00010577267886282342,0.004924337638188804,0.007522417544074755,0.011802587234054236,0.00027007363154893485,0.0004125644448910948,0.0006473089032835956
46,Samoa,0.0246004897655158,39.11981379417876,218.764,0.007211957995946316,0.0018643987928223,6.193816608955753e-05,0.0076077941290854136,0.0026053786180924537,0.0008303151726880087,0.00019044101385014034,0.00019841318104883916,0.0028932173458901785,0.001136635350001697,0.00010535654198488587,7.598269553931514e-07,1.9642660969255317e-07,6.525590996081302e-09,8.015308815733556e-07,2.7449368176358154e-07,8.747913535199195e-08,2.006420667134654e-08,2.0904126639526783e-08,3.048193747736787e-07,1.1975196997395924e-07,0.009076356788768615,0.007669732295174971,0.007854400681571318,9.562535650857046e-07,8.08056472569437e-07,8.275124951740848e-07
50,Mongolia,0.0281268202333581,38.750457349709535,3347.782,0.004691508526182484,0.0012413427498605167,0.004827358223632536,0.0027096450732766912,0.003855877913913329,0.0039061566053983955,0.0026444038624389944,0.00043179651066624234,0.003415225820373004,0.0004035049476132367,0.0016122887442140625,7.564066390148324e-06,2.0014029433118434e-06,7.783095328251928e-06,4.368730252459098e-06,6.21678855966606e-06,6.297852328021245e-06,4.2635425825665825e-06,6.961806539380899e-07,5.506330149136632e-06,6.505664852715064e-07,0.005932851276043001,0.007537003296909227,0.014656965660403202,9.565469333460168e-06,1.2151825580711026e-05,2.363126075860011e-05
