,Country,MPI,Intensity,Population 2018,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
66,Namibia,0.17144882678985596,45.115530490875244,2448.3,0.04570696158156551,0.006202517944048136,0.012353482849204234,0.013111106094159553,0.019720339039979606,0.019252682797240794,0.010833874061166426,0.018965473687163836,0.016605059079721762,0.008697331571696054,0.002534359826872056,0.00011583788724070408,1.5719412302848655e-05,3.130817065497615e-05,3.322826057089536e-05,4.997843503522096e-05,4.879322584083779e-05,2.74569351900114e-05,4.8065334610347075e-05,4.208319465448391e-05,2.204216773629248e-05,0.051909479525613644,0.025464588943363786,0.09407476023696848,0.00013155729954355272,6.453643122587152e-05,0.0002384192930671936
69,Kenya,0.1778811365365982,45.990726351737976,51392.57,0.03792648801145293,0.006326365818861812,0.01724859694472869,0.008763007552815005,0.020978282285407657,0.018830296081510878,0.015234502291281538,0.019896625533602053,0.02144877671127199,0.011228200606936634,0.05319906253633542,0.00201765360750486,0.00033655673082536437,0.0009176091875266655,0.0004661837868085851,0.0011160249512062995,0.001001754098818009,0.0008104612401038317,0.0010584818260241436,0.0011410548135908532,0.0005973297462589413,0.04425285383031474,0.026011604497543694,0.10761668351001075,0.0023542103383302243,0.0013837929743352505,0.005725106676002079
70,Togo,0.17961625754833221,47.754666209220886,7889.095,0.029422770498381823,0.008204145563321052,0.03177245642465776,0.018742565818852697,0.02078818097755386,0.01997292053956834,0.012504704226720342,0.016497177386334716,0.013778608129352832,0.007932725307097988,0.008166403397613528,0.0002402782129651884,6.6998362202821e-05,0.0002594666960968529,0.00015305935318307384,0.00016976467176530076,0.0001631069261545959,0.00010211845908324124,0.00013472260545879688,0.00011252167224193234,6.478183490021982e-05,0.037626916061702875,0.050515022243510455,0.09147431656662808,0.0003072765751680094,0.0004125260492799267,0.0007470161696040869
71,Comoros,0.18077141046524048,48.509809374809265,832.322,0.031479976325405445,0.0060447645440349085,0.03261993027750343,0.024526976975296932,0.01990837377241128,0.017333623811227383,0.010714349460861028,0.012246838703678264,0.013185624152835196,0.012710954462264556,0.0008615788260514655,2.712248104657075e-05,5.208041139607119e-06,2.810464123437206e-05,2.1131924028967655e-05,1.7152633303427896e-05,1.4934283254495019e-05,9.231256630393797e-06,1.055161691315677e-05,1.1360454578355597e-05,1.0951489223591534e-05,0.037524740869440354,0.05714690725280036,0.08609976436327771,3.233052218617787e-05,4.923656526333972e-05,7.418173390342062e-05
74,Gambia,0.20363764464855194,48.95516335964203,2280.092,0.04400919768920275,0.016046523554571035,0.026744887661213745,0.0437945082109763,0.022975045293712748,0.016456926656942872,0.007556476552787406,0.014783294864347929,0.009325823603282546,0.0019449702337837188,0.002360239172639121,0.00010387223234247542,3.7873633478174906e-05,6.312433152582936e-05,0.0001033655138260119,5.422660189537891e-05,3.884228295696554e-05,1.7835091967017865e-05,3.4892111639508724e-05,2.2011174185589983e-05,4.590594935393402e-06,0.060055721243773785,0.07053939587219005,0.07304253720485722,0.00014174586582065032,0.00016648984535184126,0.0001723978575798544
76,Zambia,0.231685072183609,48.36230278015137,17351.714,0.04283683346150635,0.0069642307578146045,0.02000718701899662,0.03798881980187829,0.026459432052208687,0.02095510088536523,0.015890215832050192,0.024711531752320326,0.022353196030321154,0.013518525454241703,0.017961641501847578,0.0007694198457099255,0.0001250890162080062,0.0003593619206956358,0.0006823415623596263,0.00047525483286426756,0.00037638800973797905,0.0002854143601622682,0.00044385967429670095,0.00040150009351715095,0.00024281490784269067,0.049801064219320956,0.05799600682087491,0.12388800200650729,0.0008945088619179317,0.0010417034830552622,0.0022252318784210575
77,Côte d'Ivoire,0.23587100207805634,51.20118856430054,25069.226,0.03439555465044042,0.011876262934289172,0.052888196422614664,0.04240929776400337,0.02410529799429295,0.022343140262978123,0.01280538142786225,0.01609908172175878,0.013408214965458243,0.00554057832779814,0.025950430611108292,0.0008925794542868372,0.0003081941371955485,0.0013724714714117277,0.0011005395388905997,0.0006255428629609872,0.0005798141110286737,0.00033230516219251416,0.00041777810312306304,0.0003479489520799479,0.00014378039344093606,0.04627181758472959,0.09529749418661804,0.09430169470014849,0.0012007735914823857,0.0024730110103023274,0.002447169584826122
79,Cameroon,0.24268993735313416,53.54263782501221,25216.261,0.040351213932170005,0.01605380427177483,0.03907641743976509,0.029296742454058444,0.024784396183425095,0.022330380026652552,0.01601536053684538,0.020512930352850844,0.02163047296541265,0.012638225518812551,0.026102634016387113,0.0010532729693883743,0.0004190465774768504,0.0010199974231017547,0.0007647221461506384,0.0006469380228930868,0.0005828817372825523,0.000418043094733764,0.0005354415136041041,0.0005646123194175221,0.0003298909753341282,0.056405018203944834,0.06837315989382353,0.11791176558399907,0.0014723195468652247,0.0017847195692523932,0.0030778076632651578
80,Malawi,0.24314294755458832,46.20635509490967,18143.215,0.042694334527870303,0.007642523245065036,0.04393560554009168,0.012256608330721841,0.029210976618843754,0.016038094068255626,0.0169349121753144,0.02874927798956428,0.02682295434690052,0.018857657994626686,0.01878096443503757,0.0008018407783455287,0.00014353395725951435,0.0008251530450803015,0.00023019092515347208,0.0005486103129912185,0.0003012108743016959,0.00031805398327506445,0.0005399391674550152,0.000503760951631775,0.0003541650041251857,0.05033685777293534,0.05619221387081352,0.13661387319350526,0.000945374735605043,0.0010553439702337736,0.0025657402937799547
81,Nigeria,0.2543896436691284,54.805439710617065,195874.685,0.056337414708274025,0.022252749703710606,0.03243634307907861,0.039360926683862374,0.02527666398361994,0.020027649863729735,0.01404368987883986,0.01779792726377405,0.01823164032856983,0.008624637227994114,0.20275984673660027,0.011422965571785931,0.00451196411939229,0.006576787951409764,0.007980815461830494,0.005125092515331323,0.004060803216864134,0.0028474964074499147,0.0036087050042319857,0.0036966445987776397,0.0017487301225068636,0.07859016441198463,0.07179726976294099,0.10400220854652753,0.01593492969117822,0.014557603413240259,0.021087471865161862
82,Rwanda,0.2586776614189148,47.52958118915558,12301.969,0.029498778127671432,0.005686390932074126,0.06119922141795975,0.017718800435046145,0.03017523108471387,0.015718913816633595,0.021565168399370283,0.02779986233900278,0.028605845191445045,0.02070944582040024,0.012734393671129107,0.00037564905349506085,7.241274069697069e-05,0.0007793349779028955,0.0002256381801200513,0.0003842632717500386,0.00020017083662356272,0.00027461934398177436,0.0003540143910280574,0.00036427809396323677,0.00026372223578789597,0.03518516905974556,0.07891802185300589,0.14457446665156581,0.0004480617941920315,0.0010049731580229469,0.0018410681731345657
83,Mauritania,0.26064398884773254,51.5449583530426,4403.312,0.04455212121958363,0.008126577096153165,0.036466761991932106,0.049915186364367425,0.0239902423360967,0.023253229950255472,0.017333194399584473,0.024030766928788916,0.024052858541136368,0.00892305681665595,0.0045580921610846896,0.000203072674490679,3.704168735842612e-05,0.00016621886197556684,0.00022751801968650456,0.00010934973553468443,0.0001059903651561592,7.900629751930303e-05,0.00010953445036296595,0.0001096351459680326,4.067211532891279e-05,0.052678698315736794,0.08638194835629953,0.12158334897251788,0.0002401143618491051,0.00039373688166207137,0.000554188109870058
85,Uganda,0.2688463628292084,48.799535632133484,42729.032,0.05130476259001826,0.008787152350599348,0.03760935842995883,0.02294110736327548,0.030427531671224584,0.02706567738752441,0.02259468589005653,0.026995622314817558,0.02661699962501385,0.01450345919753504,0.044230993808736886,0.0022692606364778135,0.00038866448121578753,0.0016634992998660753,0.001014707977750606,0.00134583996496508,0.001197141808956862,0.0009993854117134452,0.0011940432034696948,0.0011772963456211395,0.0006415024139714404,0.06009191494061761,0.06055046579323431,0.14820397608617197,0.002657925117693601,0.0026782072776166815,0.006555209148697661
87,Tanzania,0.27343153953552246,49.31276738643646,56313.444,0.04808612352739772,0.009636621316269078,0.02026008195287865,0.042436405060790605,0.030701625641302854,0.028970987790781777,0.02349610590131057,0.029779329642956043,0.02571750890949076,0.014346750810956266,0.058292909441820535,0.002803080044190791,0.0005617466937143908,0.0011810191225630176,0.0024737415172450816,0.0017896870832251426,0.0016888031677281304,0.0013696563735405222,0.0017359237661149585,0.0014991484179301578,0.0008363138458074389,0.057722744843666796,0.06269648701366926,0.15301230869679827,0.003364826737905182,0.0036547606398080992,0.00891953265434635
89,Angola,0.2824350595474243,55.26660084724426,30809.787,0.04878175424852493,0.010994454782772944,0.052329423385359064,0.03819107249049303,0.022109940781965598,0.024641314691696614,0.020504099208548787,0.023991530505456105,0.024515658212503233,0.01637581860517212,0.0318927772116509,0.0015557856202417105,0.0003506436969505472,0.0016689306416434115,0.0012180193664133037,0.0007051474155220233,0.0007858799596644604,0.000653932667983834,0.0007651565373770379,0.0007818724255683454,0.0005222703344331623,0.05977620903129788,0.09052049587585209,0.13213836200534246,0.0019064293171922578,0.002886950008056715,0.004214259340548863
90,Senegal,0.28798049688339233,54.161012172698975,15854.324,0.048547154423864036,0.015073491648443849,0.054471182166362375,0.07476202381878316,0.027647629876446977,0.01791416416424818,0.011281582336874818,0.018488210284874462,0.0164753144077614,0.003319744292138549,0.016411616970066364,0.0007967373033911194,0.0002473803713357547,0.0008939601776210491,0.0012269656988208475,0.00045374231166241103,0.0002940004006025302,0.0001851490081290557,0.0003034214256574012,0.0002703865495215958,5.448237176114196e-05,0.06362064607230788,0.12923320598514554,0.09512664536234439,0.001044117674726874,0.0021209258764418966,0.001561182067334136
91,Sierra Leone,0.2966984808444977,51.21632218360901,7650.149,0.042208882982615936,0.013094776564366417,0.05506871400915925,0.030816365950764535,0.03200113518110803,0.03009046586440789,0.018801355154089094,0.03012589476507066,0.023949534523211025,0.020541354744416873,0.007919058242529687,0.00033425460269145574,0.00010369829828613045,0.0004360923535797426,0.0002440365967872131,0.0002534188533262603,0.00023828815172509749,0.00014888902650371725,0.00023856871525291477,0.00018965775877078357,0.00016266818460150073,0.05530365954698235,0.08588507995992378,0.15550974023230357,0.0004379529009775862,0.0006801289503669557,0.001231490690180274
92,Liberia,0.31968367099761963,50.79345107078552,4818.976,0.04921423593519947,0.01382903587537454,0.05115333528875077,0.0389417434846111,0.034912372475481845,0.03256484423799311,0.017638061505928615,0.033900388134020965,0.026639344451512947,0.020890319136062097,0.004988367104137806,0.0002454986755944257,6.898430764265992e-05,0.0002551716150213359,0.00019425571217640674,0.0001741557303840998,0.00016244539774817638,8.798512579693363e-05,0.0001691075809852538,0.00013288682953772315,0.00010420858077327267,0.06304327181057401,0.09009507877336187,0.16654532994099958,0.00031448298323708565,0.0004494273271977426,0.0008307892452254594
93,"Congo, Democratic Republic of the",0.33118873834609985,51.332783699035645,84068.092,0.0646261089074951,0.011980006644130015,0.027421509907110675,0.03833581201311276,0.03545376237953368,0.033190926741044624,0.02817543970643488,0.03204368700153726,0.03291076376463753,0.027050716345966563,0.08702315691973371,0.005623968016568746,0.0010425379980915786,0.002386306359622525,0.0033361033844625243,0.0030852983269491112,0.0028883792260973123,0.0024519157108555782,0.0027885428022216083,0.002863998559438338,0.0023540387333662537,0.07660611555162511,0.06575732192022343,0.18882529593915454,0.006666506014660325,0.005722409744085049,0.0164321733589282
94,Benin,0.3676748275756836,55.04205822944641,11485.035,0.05936569710165429,0.017271618787049192,0.07389284064281298,0.05946500002309563,0.03686079243951923,0.03582349466757506,0.020725400418992734,0.030599322746134305,0.023840982324720983,0.00982967773928145,0.011888743746362578,0.0007057835601657474,0.00020533784984408949,0.0008784930470932094,0.0007069641471520287,0.0004382285156013032,0.00042589634820198617,0.0002463989746221602,0.0003637875069410344,0.00028343932952016736,0.00011686251975164178,0.07663731588870348,0.1333578406659086,0.15767967033622377,0.0009111214100098369,0.0015854571942452381,0.0018746131946382933
95,Guinea-Bissau,0.372306764125824,55.32567501068115,1874.304,0.05867641166992055,0.020706159844425365,0.06631542032182836,0.060080649400847896,0.03701863161095442,0.036344925819097096,0.015510406454212866,0.03419311607186026,0.03607532200546615,0.007385716072883297,0.0019401873793838996,0.00011384323338951401,4.0173830005659786e-05,0.00012866434156694995,0.00011656771771271394,7.182308185363565e-05,7.051596637885622e-05,3.0093094851578382e-05,6.634105226443206e-05,6.99928844622157e-05,1.432967311232099e-05,0.07938257151434591,0.12639606972267625,0.1665281180344741,0.0001540170633951738,0.00024523205927966387,0.000323095752923039
96,Guinea,0.37322163581848145,56.36844038963318,12414.292,0.0595508307749526,0.020143008657456107,0.07679897308532802,0.06643689486120152,0.036522368500433444,0.03079430934809224,0.020537749634930158,0.027222190819626846,0.02178235029464126,0.0134329723550497,0.012850664920091143,0.0007652677720019675,0.0002588510547394634,0.0009869178693266486,0.000853758274192626,0.00046933671968716186,0.00039572735087796374,0.0002639237387712117,0.0003498232526138059,0.00027991768480848344,0.00017262262661559127,0.07969383943240871,0.14323586794652954,0.15029194095277365,0.0010241188267414308,0.0018406761435192744,0.0019313513733742178
97,Mali,0.37606292963027954,55.034470558166504,19077.755,0.05385473140140018,0.01974044526426444,0.07736645374961615,0.07744658211881017,0.037610857797599984,0.028918224211919696,0.018728134638475114,0.024175778012391458,0.03359985264860699,0.004621869787195365,0.01974835431070845,0.0010635423170228871,0.00038984130732984087,0.001527860140410458,0.0015294425438356408,0.0007427525457166762,0.0005710873377734978,0.0003698498384192583,0.0004774318299257414,0.0006635417948922866,9.127432213549274e-05,0.07359517666566462,0.15481303586842632,0.1476547170961886,0.0014533836243527279,0.0030573026842460986,0.0029159376688629533
98,Madagascar,0.38397446274757385,55.58537840843201,26262.313,0.0507942616380741,0.008685219819067058,0.08227626055562487,0.0446625159352354,0.03828113683341017,0.03791336820965885,0.029353616644728353,0.03060996276029848,0.03422956837270452,0.027168564137310947,0.027185455633680404,0.001380865146207418,0.00023611165806000927,0.0022367176310400688,0.0012141708454458861,0.0010406901469915209,0.0010306921893870698,0.0007979914429833253,0.0008321457845687037,0.0009305464123561888,0.0007385897949856672,0.05947948145714116,0.12693877649086027,0.19755621695811132,0.0016169768042674272,0.003450888476485955,0.005370655771272476
99,Burundi,0.40317395329475403,54.29602265357971,11175.379,0.08073576428395235,0.013045706799696077,0.07082484060196359,0.04001936296883746,0.04111189516421909,0.025174707514017403,0.02361410322209967,0.040388867247890925,0.038868988059528764,0.029389730950008852,0.01156820307465164,0.0009339677166239676,0.00015091538551124798,0.0008193161388133475,0.00046295211774170547,0.0004755907520434752,0.00029122612886711187,0.0002731727414990346,0.00046722661827874873,0.00044964434717883854,0.0003399863759390769,0.09378147108364843,0.11084420357080105,0.1985482921577647,0.0010848831021352157,0.0012822682565550528,0.002296846963806286
100,Mozambique,0.41070541739463806,56.686198711395264,29496.009,0.05793810647185982,0.01271705659609651,0.08389104008520132,0.04966646889386861,0.040056292101879,0.03567969310964658,0.030870453832043232,0.037513737121928514,0.03827906911472723,0.024093497772391892,0.030532818797801165,0.0017690137063930069,0.0003882875846899968,0.0025614299256805258,0.0015164572950631184,0.0012230315084584655,0.001089401604477994,0.0009425619730596626,0.0011454001379721903,0.0011687678810284735,0.0007356424016896676,0.07065516306795633,0.13355750897906993,0.20649274305261645,0.0021573012910830035,0.004077887220743644,0.006304805506686453
101,Central African Republic,0.46486374735832214,58.57636332511902,4666.375,0.062164903224283474,0.06706561014510948,0.06458157063685332,0.05505394685092835,0.04396300089607852,0.037511710577041946,0.03046923462091433,0.04217746372164588,0.04060805617475882,0.021268253974212836,0.00483040204922603,0.0003002814759245167,0.0003239538606775308,0.0003119549511464919,0.0002659326976867052,0.00021235896961854344,0.00018119664364131714,0.00014717865335121328,0.00020373410719219477,0.00019615323776164074,0.00010273421758049733,0.12923051336939295,0.11963551748778167,0.21599771996465233,0.0006242353366020476,0.000577887648833197,0.0010433558291454068
102,Ethiopia,0.48879027366638184,58.53506326675415,109224.41,0.08703425597786918,0.009414945775607642,0.08747669477662257,0.05646184787892139,0.04594323963056368,0.044641430200691445,0.03365887849388294,0.04134386088890274,0.04607868803160109,0.03673643383260483,0.11306374088869928,0.009840418566322527,0.0010644889896544562,0.009890442352023887,0.006383787738679523,0.005194514541177472,0.005047327097111932,0.003805598716636593,0.004674491574881328,0.005209828844096154,0.004153558636024479,0.09644920175347682,0.14393854265554396,0.24840253107824672,0.010904907555976983,0.01627423009070341,0.028085319409927957
103,Burkina Faso,0.5190592408180237,61.91479563713074,19751.466,0.07569209925417919,0.028195646075742875,0.11391821480676168,0.09698877745069545,0.04625721403569827,0.042481901017179524,0.02287814567288926,0.0453269174382549,0.03978762006399528,0.00753272482250239,0.020445746825237632,0.001547581498021706,0.0005764810412386438,0.002329142978722086,0.001983007988646236,0.0009457632870147156,0.0008685741928520576,0.00046776077425879966,0.0009267426783110084,0.0008134876066071925,0.00015401218462506695,0.10388774532992207,0.21090699225745713,0.20426452305051962,0.00212406253926035,0.004312150967368322,0.004176340723668841
