,Country,MPI,Intensity,Population 2019,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
17,Seychelles,0.0029634609735534,34.22968561758351,97.741,0.0009671679754164747,0.001013405529061514,0.0009515227304097968,0.0,0.0,1.3350205933681463e-05,0.0,0.0,0.0,1.801454037115718e-05,9.699796994277428e-05,9.381333020906107e-08,9.829827904775e-08,9.229577320415599e-08,0.0,0.0,1.2949428738850815e-09,0.0,0.0,0.0,1.747373845454398e-09,0.0019805735044779887,0.0009515227304097968,3.136474630483864e-05,1.9211160925681108e-07,9.229577320415599e-08,3.0423167193394795e-09
41,South Africa,0.024890643297786,39.78122725518002,58558.267,0.0077485918108103945,0.0020744692524877133,0.0026065200375252513,0.0006555996760965039,0.0024628185038984268,0.0011430687279868513,0.0021131854010752503,0.0019746961464445338,0.002309038039334178,0.0018026557549119316,0.05811310527175854,0.00045029473160951056,0.00012055385005284472,0.00015147297333365295,3.809893299312693e-05,0.00014312203098228415,6.642727332235502e-05,0.0001228037656714293,0.00011475572503806711,0.00013418537065632203,0.00010475792365393844,0.009823061063298107,0.0032621197136217554,0.011805462573651171,0.0005708485816623553,0.00018957190632677988,0.000686052089324396
51,Sao Tome and Principe,0.0479233760556092,40.91726174308269,215.048,0.0076554881887086305,0.0013237735003529618,0.011816176274972673,0.005731386295369723,0.005167489340637473,0.006084970241076076,0.0018620334857775093,0.003904546366103682,0.00025267886518978635,0.004124833497302067,0.0002134131985579616,1.6337822208750047e-06,2.825107368765945e-07,2.521727973566618e-06,1.2231534814661188e-06,1.102810428699615e-06,1.298612962278056e-06,3.9738252202180895e-07,8.332817289080526e-07,5.3925004828148284e-08,8.802939101782572e-07,0.008979261689061593,0.017547562570342394,0.021396551796086592,1.9162929577515994e-06,3.7448814550327366e-06,4.566306556913939e-06
52,Gabon,0.0696953633373061,44.67207753905137,2172.578,0.016503257935762013,0.006252285079075988,0.009631078411295894,0.005273531001628343,0.005360129923399137,0.00811327814907613,0.005567033705227119,0.004121931802545523,0.005135245299365086,0.003737592335279494,0.002156061995910955,3.558204724401236e-05,1.3480314246596858e-05,2.0765202142233536e-05,1.1370059776869104e-05,1.1556772420985977e-05,1.749273067947782e-05,1.2002869801795542e-05,8.887140509205142e-06,1.1071907229641437e-05,8.058480790304194e-06,0.022755543014838002,0.014904609412924237,0.03203521121489249,4.9062361490609214e-05,3.213526191910264e-05,6.90699014314101e-05
53,Botswana,0.0726386998130724,42.18447815003246,2303.703,0.02055131194361558,0.0014512505658413513,0.00660613897516366,0.005374134461576399,0.00910146602077303,0.007755809361521209,0.0021754473995755693,0.008597624271499047,0.0050313120479844806,0.005994204934636526,0.002286190179669524,4.698420754481894e-05,3.317834791866337e-06,1.5102890050551253e-05,1.2286293430279527e-05,2.080768223728716e-05,1.7731255197698748e-05,4.97348648129727e-06,1.9655804177989466e-05,1.150253619495508e-05,1.3703892456492626e-05,0.02200256250945693,0.011980273436740059,0.03865586403598986,5.030204233668528e-05,2.738918348083078e-05,8.837465674572034e-05
57,eSwatini,0.0812713213776314,42.298465623186324,1148.133,0.019013709280917356,0.004780991627368289,0.010066934523836356,0.004468976211402491,0.009871449811224255,0.007282514954556177,0.00715473637645114,0.008693682681794788,0.004872413366432258,0.005065912698339579,0.0011394048579849527,2.1664312722990818e-05,5.447485086208813e-06,1.1470314101475581e-05,5.0919732054911874e-06,1.124757787026356e-05,8.297732917569375e-06,8.152141384930088e-06,9.905624281416633e-06,5.551651459823732e-06,5.772125538615777e-06,0.023794700908285643,0.014535910735238848,0.042940709888798195,2.711179780919963e-05,1.656228730696677e-05,4.892685345261916e-05
58,Lesotho,0.084359192356913,43.03043321147081,2125.267,0.015974449610833674,0.002474122401795494,0.009199479342083774,0.006098818655454759,0.0,0.009869269242608399,0.007745677434805381,0.012242773713048384,0.010595303543700713,0.010159300564713085,0.002109110655573097,3.369188189112482e-05,5.21819792081898e-06,1.9402719906113473e-05,1.286308341262762e-05,0.0,2.0815380922305204e-05,1.6336490812380122e-05,2.582136449196056e-05,2.234666760305057e-05,2.142708907420615e-05,0.01844857201262917,0.015298297997538533,0.05061232449887596,3.8910079811943796e-05,3.2265803318741094e-05,0.00010674699290390261
62,Zimbabwe,0.1099417871561484,42.613032457304115,14645.473,0.02055472398035517,0.005347688475674996,0.005902256880476443,0.013086722725510438,0.013985132517443415,0.011887592385881343,0.011007481054099362,0.010750490193335828,0.009084070087205229,0.008335628988881842,0.014534137668447349,0.0002987451880674181,7.772404051342973e-05,8.578421405538521e-05,0.00019020422972136722,0.00020326184132000224,0.00017277590428278592,0.00015998424502310606,0.00015624910447323607,0.0001320291252372653,0.00012115117927750927,0.025902412456030165,0.018988979605986882,0.06505039522684702,0.0003764692285808478,0.00027598844377675245,0.0009454513996139048
63,Ghana,0.1112183254571354,45.14261920641341,30417.858,0.02061201777366975,0.005591838757428647,0.02077392784213321,0.013152643791318544,0.013586295738151448,0.012645553895795962,0.006852161651775907,0.006013216978642899,0.007569109494156977,0.004421559994892582,0.030186620517567618,0.0006222071586351277,0.0001687987145659254,0.0006270946764298076,0.0003970338669312747,0.000410124353687024,0.0003817265366868415,0.00020684360350718863,0.0001815186990240877,0.00022848583595603484,0.0001334719536614806,0.026203856531098395,0.03392657163345175,0.051087897753415774,0.000791005873201053,0.0010241285433610823,0.0015421709825226572
64,Congo,0.1116762952397078,46.02013243049065,5380.504,0.020906531532113744,0.005235809057489861,0.016136575544840995,0.006366558928777063,0.013115942072029301,0.012787489257659976,0.00824507656886153,0.011187479479976416,0.010715679517562096,0.0069791537603942,0.005339601244810027,0.00011163254179353463,2.7957132560960476e-05,8.616287886620401e-05,3.399488598125439e-05,7.003390061466386e-05,6.828009355819605e-05,4.4025421110647004e-05,5.97366793575687e-05,5.721745569095987e-05,3.726589810672145e-05,0.026142340589603606,0.02250313447361806,0.06303082065648351,0.00013958967435449512,0.00012015776484745839,0.00033655944843875694
