,Country,MPI,Intensity,Population 2018,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
10,Maldives,0.0026540937833487988,34.37994122505188,515.704,0.0012279034404544115,0.0009138143818125388,0.0001299779699860254,0.0002716255879252373,1.578641296092224e-05,9.991859216360922e-06,1.6279213027497455e-05,3.0475340207475983e-06,6.261986660907777e-05,3.0475340207475983e-06,0.00028428891018048263,3.490793308936498e-07,2.597872947127381e-07,3.6951295434798644e-08,7.722014236839858e-08,4.48790213631963e-09,2.8405747672960576e-09,4.627999730183166e-09,8.663801254962791e-10,1.7802133633941913e-08,8.663801254962791e-10,0.0021417178222669503,0.0004016035579112627,0.00011077241985535358,6.088666256063879e-07,1.1417143780319723e-07,3.1491370518733326e-08
24,Sri Lanka,0.011184698902070522,38.29434812068939,21228.76,0.003385482170117693,0.0002517907339474948,0.0016204844737593427,0.0011133187916800916,0.0014895832818069693,0.0007739645160563038,0.0006939962734829712,0.00041146022176216657,0.0008123802988481352,0.0006322378489456021,0.011702645402950186,3.961909735489764e-05,2.9466176751361035e-06,1.8963955177391925e-05,1.302877503947308e-05,1.743206494514978e-05,9.057432285872869e-06,8.121592299540053e-06,4.815173072701883e-06,9.506998569762428e-06,7.398855356534365e-06,0.0036372729040651877,0.0027338032654394342,0.004813622440902148,4.256571503003375e-05,3.1992730216865003e-05,5.633211652956138e-05
57,Bangladesh,0.10406026989221573,42.23127067089081,161376.713,0.015807354401371376,0.0021725842896194586,0.027864859629343153,0.011297004985582004,0.012972183503167811,0.008660251276133235,0.000793581048140167,0.0025646828833168767,0.012960939190536869,0.008966828006609029,0.08896112860726023,0.00140624008784094,0.00019327555039894977,0.00247888936110925,0.0010049943133992206,0.0011540200849422912,0.0007704257275472782,7.059786568388177e-05,0.00022815708381959164,0.0011530197782002297,0.0007976991394951287,0.017979938690990835,0.03916186461492516,0.04691846590790399,0.00159951563823989,0.0034838836745084705,0.004173919679688401
61,India,0.12265247106552124,43.949294090270996,1352642.283,0.035355938134433273,0.0037141927519638296,0.019453829994107608,0.009225660715828088,0.014528994961167996,0.013678720777936082,0.0034598465430761838,0.004801505163710029,0.013133244332706795,0.005300543858958173,0.7456626291401851,0.026363601785039246,0.0027695347325627684,0.014505994020252471,0.006879230424919694,0.01083372858150903,0.010199710898550297,0.002579878269731768,0.003580302964202195,0.009792969498266585,0.003952417469743614,0.0390701308863971,0.028679490709935695,0.05490285563755526,0.029133136517602014,0.021385224445172164,0.04093900768200349
64,Nepal,0.14829477667808533,43.62897872924805,28095.712,0.04328001186610386,0.003401641942108069,0.032320588236087744,0.008028285546546443,0.018151113930720664,0.011123808001610946,0.0023392292178207597,0.004155713813717377,0.017660531876782404,0.007833851694145966,0.015488146970403,0.0006703271846630024,5.268513034005687e-05,0.0005005860207704053,0.0001243432664652735,0.00028112712023553094,0.00017228717319949525,3.623032592306878e-05,6.436430631378869e-05,0.000273528913283093,0.00012133184638327325,0.04668165380821193,0.04034887378263419,0.061264248534798116,0.0007230123150030593,0.0006249292872356788,0.00094886968533825
67,Bhutan,0.1748639941215515,46.82879149913788,754.396,0.021148659842852968,0.021213933343604552,0.04956478352625737,0.014438817301061668,0.01546473209463528,0.012269965476613631,0.0018117915678854124,0.011425633768552323,0.017146011023377206,0.010379671550919012,0.0004158711522201018,8.795117536758261e-06,8.822262902725261e-06,2.0612563634604574e-05,6.004687587688057e-06,6.431335954971163e-06,5.102724680460181e-06,7.534718469191713e-07,4.751591480172759e-06,7.130531360270446e-06,4.316605967546901e-06,0.04236259318645752,0.06400360082731904,0.06849780548198287,1.7617380439483523e-05,2.661725122229263e-05,2.848626129034062e-05
72,Pakistan,0.19824740290641785,51.71833634376526,212228.288,0.04496821137473184,0.009785106215377315,0.04136626302601609,0.040538587525442704,0.017356375364557364,0.01204834571044977,0.004412795355342614,0.003967896547043381,0.01702429278860107,0.00677953564561784,0.11699375747519819,0.005261000015668825,0.001144796343430908,0.004839594544120984,0.004742761677338739,0.0020305875700495288,0.0014095812360257049,0.0005162695095906347,0.0004642191263114697,0.001991735981696359,0.0007931633491178747,0.05475331759010915,0.0819048505514588,0.06158924141161204,0.006405796359099733,0.009582356221459722,0.007205556772791572
86,Afghanistan,0.2717212438583374,48.59955012798309,37171.922,0.0,0.027197619080306268,0.05230329332759709,0.06994075019144219,0.02736665109919656,0.027063349425135108,0.016733786230984204,0.013152832565695327,0.030266153316063082,0.007696813683120141,0.020491532341602756,0.0,0.0005573208909986881,0.0010717746267947914,0.0014331931445438967,0.0005607846160805449,0.0005545695000172524,0.0003429009217496797,0.00026952169390363176,0.0006201998595320141,0.000157719506514947,0.027197619080306268,0.12224404351903928,0.12227958632019442,0.0005573208909986881,0.002504967771338688,0.00250569609779807
