,Country,MPI,Intensity,Population 2019,Region,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
10,Costa Rica,0.002006301028898,37.12164412069069,5047.561,Latin America and the Caribbean,0.0003831863113269991,0.00042911224791097755,0.0005342240328138312,0.0002881247504470596,0.0,8.499535079767918e-05,3.629715009857045e-05,3.812542124114451e-05,0.00015915279287315572,5.308299660069559e-05,0.0008540447128432535,3.2725824322273246e-07,3.664810465446538e-07,4.5625121069845333e-07,2.4607141975859306e-07,0.0,7.258982996501551e-08,3.099938913296207e-08,3.256081443592134e-08,1.3592360128755607e-07,4.533525258870047e-08,0.0008122985592379766,0.0008223487832608908,0.00037165371161124546,6.937392897673863e-07,7.023226304570464e-07,3.1740888741015545e-07
11,Thailand,0.0021206823817322,36.70324723266045,69625.581,East Asia and the Pacific,0.0005629339999932169,0.00024851967706578744,0.0006719230559733712,0.0002838714155440552,0.00015656891098790007,4.410855235481152e-05,1.874387383443013e-05,1.5997402810534337e-05,5.7134510868806716e-05,6.0880988832559955e-05,0.011780612325772722,6.631707218916632e-06,2.927713970838272e-06,7.915665035170772e-06,3.3441790968928473e-06,1.844477642616868e-06,5.19625755543084e-07,2.208143111266164e-07,1.8845920073013202e-07,6.7307952296806e-07,7.172153274460873e-07,0.0008114536770590043,0.0009557944715174264,0.0003534342396890428,9.559421189754904e-06,1.125984413206362e-05,4.163671760430848e-06
12,Trinidad and Tobago,0.0024179247712463,37.98419970686991,1394.969,Latin America and the Caribbean,0.000430069537131316,0.0006698600414409715,0.0005422026665771937,0.00028051450895339364,5.82116120381043e-06,4.5484904090772055e-05,4.409942314229658e-05,0.00013031881105830153,0.00017562300904844938,9.393070022169331e-05,0.00023602803394158893,1.015084673072737e-07,1.581057485973438e-07,1.279750293901019e-07,6.620928804035975e-08,1.373957234192429e-09,1.0735712486566663e-08,1.0408700142234468e-08,3.075889275969631e-08,4.145195354061139e-08,2.2170278500083043e-08,0.0010999295785722874,0.0008227171755305874,0.0004952780087653232,2.596142159046175e-07,1.9418431743046167e-07,1.168994946633843e-07
13,Maldives,0.0026540936946074,34.3799402660099,530.957,South Asia,0.0012279033961340028,0.000913814359045207,0.00012997796019470828,0.0002716255718055371,1.5786411406909666e-05,9.991858579386813e-06,1.627921250362985e-05,3.0475339045163362e-06,6.261986187686578e-05,3.0475339045163362e-06,8.983765002485663e-05,1.1031195556621943e-07,8.209493457559198e-08,1.1676914498916948e-08,2.4402203057667407e-08,1.4182141031223552e-09,8.976450941528136e-10,1.4624861955813685e-09,2.7378328435282347e-10,5.62562123589873e-09,2.7378328435282347e-10,0.0021417177551792095,0.0004016035320002454,0.00011077241217582479,1.9240689014181143e-07,3.607911755658435e-08,9.951533197460913e-09
14,Cuba,0.0026887051193089,38.06035146179495,11333.484,Latin America and the Caribbean,0.0001733154426350328,9.823701478102993e-05,0.0008691291473749052,0.00020173774759125015,0.00021823133359189908,0.00028990644324368886,0.0001068542355265912,2.679875984175592e-05,0.00036788711367016764,0.0003366078598484355,0.0019176196361556817,3.3235309604595253e-07,1.8838122854141894e-07,1.6666591193613636e-06,3.8685626613479986e-07,4.184846905202667e-07,5.559302882121504e-07,2.0490578025219532e-07,5.1389828097171484e-08,7.054675530625507e-07,6.454858417296996e-07,0.0002715524574160627,0.0010708668949661554,0.0013462857457225382,5.207343245873714e-07,2.0535153854961637e-06,2.581663981874034e-06
15,Albania,0.0027478786104977,39.05670515965335,2880.913,Europe and Central Asia,0.0007725218101236865,4.028190792288043e-06,0.0008594995859222116,0.0006533345111445865,0.00015833960311927231,7.983410983532639e-05,0.00011558342844997168,0.0,7.736211682971799e-05,2.7375270275624806e-05,0.0004874489908713131,3.7656497677087116e-07,1.9635375367379217e-09,4.1896220581209347e-07,3.184672481588313e-07,7.71824797554535e-08,3.8915056276339416e-08,5.6341025559385316e-08,0.0,3.771008578031466e-08,1.3344047870682764e-08,0.0007765500009159745,0.001512834097066798,0.0004584945285099131,3.7852851430760907e-07,7.374294539709248e-07,2.2349269524217567e-07
16,Tunisia,0.0028877310999422,36.487344720235235,11694.721,Arab States,0.0006085516608462224,9.648434203463103e-05,0.0011490435788267192,0.0006288810925346825,1.1600342334319526e-05,0.00013067561064608444,0.00011762724783772986,2.1343677163141894e-05,4.144919512920482e-05,8.207436585983608e-05,0.0019787407498843435,1.2041659697262168e-06,1.9091749930970328e-07,2.2736593528173723e-06,1.2443926446301628e-06,2.2954070089526516e-08,2.585731558014276e-07,2.3275382859326111e-07,4.223360375508473e-08,8.201721145206523e-08,1.62403892247774e-07,0.0007050360028808535,0.0017779246713614015,0.0004047704389703167,1.39508346903592e-06,3.518051997447535e-06,8.009357619391393e-07
17,Seychelles,0.0029634609735534,34.22968561758351,97.741,Sub-Saharan Africa,0.0009671679754164747,0.001013405529061514,0.0009515227304097968,0.0,0.0,1.3350205933681463e-05,0.0,0.0,0.0,1.801454037115718e-05,1.653772669176508e-05,1.5994759642465426e-08,1.675942366754291e-08,1.5736022856519283e-08,0.0,0.0,2.2078205701000447e-10,0.0,0.0,0.0,2.979195451359657e-10,0.0019805735044779887,0.0009515227304097968,3.136474630483864e-05,3.2754183310008333e-08,1.5736022856519283e-08,5.187016021459701e-10
18,Tonga,0.0033361548348918,38.14456761013528,104.497,East Asia and the Pacific,0.00050691005897355,0.0007678918529775084,0.00022421383855927127,0.0011337095623433712,0.00014250835709589903,7.10641553037567e-05,2.9643075289336574e-05,3.183451304138749e-05,0.00039165442840675296,3.6725014799960755e-05,1.7680838400562463e-05,8.962594836330924e-09,1.3576971761603795e-08,3.964288646736276e-09,2.004493556496554e-08,2.5196672325422396e-09,1.256473845998196e-09,5.241144238864663e-10,5.628608806453705e-10,6.92477865752446e-09,6.493290519363709e-10,0.0012748019119510584,0.0013579234009026425,0.0007034295439370935,2.253956659793472e-08,2.4009224211701815e-08,1.2437224092533105e-08
19,Moldova,0.0035339052106659,37.449988866511156,4043.258,Europe and Central Asia,0.00032453556105769687,0.0,0.0011569764421229451,0.0003407247336628185,0.0003357095763137455,0.0004008029011375795,0.0003243417541171316,3.0709561931006555e-05,0.0003070125698722717,0.0003130920935660147,0.0006841171642227181,2.2202034772022038e-07,0.0,7.91507442657639e-07,2.3309563857394833e-07,2.2966468335016975e-07,2.7419614413847935e-07,2.218877610656342e-07,2.1008938422762144e-08,2.1003256868174763e-07,2.1419167519093592e-07,0.00032453556105769687,0.0014977011757857637,0.0017116684569377497,2.2202034772022038e-07,1.0246030812315872e-06,1.170981770849729e-06
20,Montenegro,0.0048989005000036,39.64266175563103,627.988,Europe and Central Asia,0.0015897904729956982,0.0012743907411102264,0.0005725953000214618,0.0005207920915822712,0.0006191294318680801,9.615902614505381e-05,7.870635120185525e-06,2.7686179493326075e-05,0.0001630841449587871,2.7402507657772403e-05,0.00010625524508351839,1.6892357633960053e-07,1.3541070052883374e-07,6.084125393745117e-08,5.533689132863238e-08,6.578574952156234e-08,1.0217400890035146e-08,8.362962636582601e-10,2.941801787489643e-09,1.7328545791831962e-08,2.9116601670795962e-09,0.0028641812141059243,0.001093387391603733,0.0009413319252432051,3.0433427686843427e-07,1.1617814526608356e-07,1.0002145442165696e-07
21,Algeria,0.0054090932398428,39.17262753188416,43053.054,Arab States,0.0013098834657637268,0.000378530175178806,0.0016017468574984427,0.0010650045065178357,7.066050057042392e-05,0.0003423475850292039,0.00022954872688598718,9.189209693399892e-05,0.0002458055721046124,7.367377360890596e-05,0.007284554488881875,9.541917480441303e-06,2.7574236867760137e-06,1.1668012260842717e-05,7.758083358633926e-06,5.147302666169217e-07,2.4938496372823564e-06,1.6721602088544374e-06,6.693929872133302e-07,1.7905840836668316e-06,5.366806182556229e-07,0.0016884136409425327,0.0026667513640162782,0.0010539282551331323,1.2299341167217317e-05,1.9426095619476645e-05,7.6773978018895e-06
22,Guyana,0.0065923518422243,38.81092610019624,782.775,Latin America and the Caribbean,0.0016127906535058276,0.00031432123249260313,0.0008816017255723584,0.000636433476813187,0.00047479057410730976,0.0003770681107370015,0.0003152543939071998,0.0005803938691903566,0.0007644857626484343,0.000635212038409331,0.00013244512549642843,2.1360626050304615e-07,4.163031508367488e-08,1.1676385118129887e-07,8.429251170665083e-08,6.288369717216394e-08,4.994083324726334e-08,4.1753907764339554e-08,7.687033884227446e-08,1.0125241277420468e-07,8.413073814396596e-08,0.0019271118859984307,0.0015180352023855454,0.003147204748999633,2.55236575586721e-07,2.0105636288794968e-07,4.1683192794421194e-07
23,Saint Lucia,0.007201862200938,37.48761294475549,182.795,Latin America and the Caribbean,0.005003516044030952,0.0,0.0005420191315122714,0.0,0.00018079289053637285,0.0003941092416312178,8.459779990322625e-05,0.00017069702800674293,0.0006130432374527566,0.0002130868621976877,3.0928819539611805e-05,1.5475284478938566e-07,0.0,1.676401190556016e-08,0.0,5.591710685444267e-09,1.21893336133052e-08,2.616510086655074e-09,5.2794575751686145e-09,1.8960703661155698e-08,6.590525107174411e-09,0.005003516044030952,0.0005420191315122714,0.0016563270597280042,1.5475284478938566e-07,1.676401190556016e-08,5.122824072890326e-08
24,Libya,0.0074214649292664,37.13482404072025,6777.453,Arab States,0.002530615292379632,0.0003633916329733354,0.0021570430606097234,0.0014474538956032231,1.295956343592858e-05,0.00017954184856775436,0.0004704202136673218,2.578015729488509e-05,0.0002157073610660416,1.855194142297013e-05,0.0011467415453114181,2.901961690972126e-06,4.167162827490823e-07,2.473570892626865e-06,1.6598555170110723e-06,1.4861269801078092e-08,2.0588809687465528e-07,5.394504027665921e-07,2.9563177414707958e-08,2.473605925639206e-07,2.1274281975903676e-08,0.0028940069253529676,0.0036044969562129465,0.0009229610854549015,3.318677973721208e-06,4.1334264096379374e-06,1.0583978213968575e-06
25,Bosnia and Herzegovina,0.0083074964107425,37.93146140563181,3300.998,Europe and Central Asia,0.006618159032462308,0.0,0.0003344212241499346,0.0002651020321926535,0.0008194982943510151,0.0001454177961617619,2.1309782396749665e-05,2.8392004956430762e-05,2.7627928108471805e-05,4.756837201584361e-05,0.000558527155789926,3.696421540966581e-06,0.0,1.8678333516024827e-07,1.4806668403469216e-07,4.5771205151856804e-07,8.121978809146809e-08,1.1902092152558822e-08,1.5857705775488753e-08,1.5430948106793306e-08,2.656822752756624e-08,0.006618159032462308,0.0005995232563425881,0.0010898141779902728,3.696421540966581e-06,3.348500191949404e-07,6.086908131724432e-07
26,Barbados,0.0085288619547695,34.23407721629401,287.021,Latin America and the Caribbean,0.008191712301490408,0.0,5.6372127072499504e-05,0.0,0.0,2.669156507685964e-05,7.5235013120458395e-06,7.722237605121319e-05,0.00015054938894990954,1.8790708604161555e-05,4.856380488021511e-05,3.97820717844438e-07,0.0,2.737644979831558e-09,0.0,0.0,1.2962439583401754e-09,3.6536984973423654e-10,3.750212402937713e-09,7.31125114979902e-09,9.12548306213481e-10,0.008191712301490408,5.6372127072499504e-05,0.00028077753999418973,3.97820717844438e-07,2.737644979831558e-09,1.3635625667024625e-08
27,Sri Lanka,0.0111846992836046,38.29434945718134,21323.734,South Asia,0.003385482342479829,0.00025179075398976255,0.0016204845209545336,0.0011133188349929488,0.001489583373539238,0.0007739645808418725,0.0006939963282688074,0.0004114602514601494,0.0008123803778598957,0.0006322379200166288,0.0036079647736354096,1.2214701033431914e-05,9.084521707221627e-07,5.846651067825409e-06,4.016815138479372e-06,5.374364339122567e-06,2.792436943718971e-06,2.503914305426173e-06,1.4845340930193867e-06,2.9310397861111274e-06,2.281092143976518e-06,0.0036372730964695918,0.0027338033559474824,0.004813622831986592,1.3123153204154076e-05,9.863466206304781e-06,1.736738161137474e-05
28,Suriname,0.0112324686711466,39.3605223674374,581.363,Latin America and the Caribbean,0.0016814529839980319,0.000606320410118421,0.003143379518397723,0.0017786876699453598,0.0006308088243009747,0.0010140510284887246,0.00025551562354472616,0.0005213798103890203,0.0006909287374076567,0.0009099441056513169,9.836631917726055e-05,1.6539834090550757e-07,5.964150698539612e-08,3.09202673001974e-07,1.7496295905850312e-07,6.205034215102215e-08,9.974846713035121e-08,2.5134131380377285e-08,5.1286212841305954e-08,6.796411671258319e-08,8.950785232996433e-08,0.002287773394116453,0.004922067188343083,0.0040226281297824195,2.2503984789090368e-07,4.841656320604771e-07,3.956911225456041e-07
29,Indonesia,0.0140107491721368,38.714346305543316,270625.567,East Asia and the Pacific,0.0,0.004867627370381639,0.0025858845878365005,0.0011644829736118655,0.0013220481866346363,0.0012121925895402029,0.0007503634965924412,0.0004281338836132332,0.0007273215116149831,0.0009526945909034116,0.04578970608905126,0.0,0.0002228872266407967,0.00011840689525724081,5.3321333107391754e-05,6.053619790156318e-05,5.550594239837184e-05,3.43589239689207e-05,1.9604124697414026e-05,3.3303838249094557e-05,4.362360531009615e-05,0.004867627370381639,0.003750367561448366,0.005392754258898908,0.0002228872266407967,0.00017172822836463255,0.00024693263252546045
30,Dominican Republic,0.0151032622363214,38.92542954975439,10738.957,Latin America and the Caribbean,0.0,0.004396297049342947,0.004216548251657625,0.0011974728568193778,0.0011239340765150953,0.0011545425621636869,0.0005440781771127402,0.0005836310012490531,0.0009941315469259833,0.00089262674355928,0.0018170259749809954,0.0,7.98818593238844e-06,7.661577698022608e-06,2.175839285175508e-06,2.042217411194206e-06,2.0978338246725297e-06,9.886041802341594e-07,1.0604726890736952e-06,1.80636284331255e-06,1.6219259790099118e-06,0.004396297049342947,0.005414021108477003,0.005292944107525839,7.98818593238844e-06,9.837416983198115e-06,9.617416927497051e-06
31,China,0.016066725638988,41.35557923034436,1433783.692,East Asia and the Pacific,0.005603545139909009,5.9664210823475814e-05,0.003319816932657518,0.0029760307639054477,0.0018470800640905264,0.0005783279043100608,0.0011830560016341599,2.0891286011249905e-05,0.0,0.00047831367566033374,0.24259545977026922,0.0013593946095596836,1.4474266656551389e-05,0.0008053725151311754,0.0007219715514601077,0.0004480932373805396,0.00014029972384407545,0.00028700401465041537,5.068131135091364e-06,0.0,0.0001160367260612261,0.005663209350732485,0.0062958476965629655,0.00410766893170633,0.001373868876216235,0.0015273440665912832,0.000996501833071348
32,Brazil,0.0163460410545679,42.546465934952785,211049.519,Latin America and the Caribbean,0.0,0.008134020849104343,0.0032422224572297193,0.0005016342755220437,0.0007390315534000832,0.0019486662372156913,0.0012052984875782458,9.152184684350537e-05,0.00031520965988376113,0.00016843579760948555,0.03570946955372343,0.0,0.0002904615698604431,0.00011577804412284302,1.791309388885853e-05,2.63904247553812e-05,6.958583766822253e-05,4.3040569645324266e-05,3.268196603358694e-06,1.1255969752658685e-05,6.014752986493046e-06,0.008134020849104343,0.003743856732751763,0.004468163582530772,0.0002904615698604431,0.00013369113801170156,0.00015955575141143841
33,Belize,0.017108831694106,39.75522026438614,390.351,Latin America and the Caribbean,0.005325049395844162,0.0014326395817067163,0.0011151413514145214,0.0024676727928501195,0.001725251881745837,0.0011303977903396143,0.0003888385077051367,0.001368960207056403,0.0015828598877818626,0.0005720202879726901,6.604718748383167e-05,3.5170453580798393e-07,9.462181504974167e-08,7.365194990784832e-08,1.6298284759812236e-07,1.1394803449050069e-07,7.465959478986954e-08,2.5681689819334488e-08,9.041597145335928e-08,1.0454344376896543e-07,3.7780331204287646e-08,0.006757688977550878,0.003582814144264641,0.006768328562601544,4.463263508577256e-07,2.366347975059707e-07,4.4702906552631705e-07
34,Jamaica,0.0181528663243043,38.73103756106478,2948.277,Latin America and the Caribbean,0.007640751396003329,0.0,0.001144453865091005,0.0020367137559257694,0.0013890003487621197,0.0018790145333869655,0.000976908424704767,0.0008704221137008271,0.0016247086286120614,0.0005908932794876655,0.000498846944860571,3.811565490335404e-06,0.0,5.7090731413452e-07,1.0160084346990688e-06,6.928985803902511e-07,9.373406593286992e-07,4.873277830725262e-07,4.3420741215873816e-07,8.104809356717349e-07,2.947653072110655e-07,0.007640751396003329,0.0031811676210167744,0.007330947328654407,3.811565490335404e-06,1.5869157488335888e-06,3.6570206778330152e-06
35,Ecuador,0.0182537594917851,39.87866141106866,17373.657,Latin America and the Caribbean,0.004907145310496703,0.0024737983612893367,0.002705578942634037,0.0016104637999055746,0.0009507644243592874,0.001585980988013432,0.0013730628815225296,0.00039382934093180644,0.0013212130192224436,0.0009319224659804763,0.0029396137864608632,1.4425112006902881e-05,7.272011767770426e-06,7.95335716012522e-06,4.7341415887985765e-06,2.794880209523088e-06,4.662171577429106e-06,4.036274576201307e-06,1.1577061601159337e-06,3.883856006157877e-06,2.739492128908813e-06,0.007380943671786039,0.004316042742539611,0.006556773120029976,2.1697123774673307e-05,1.2687498748923797e-05,1.9274380658336123e-05
36,Paraguay,0.0188485816544623,41.87879996960134,7044.639,Latin America and the Caribbean,0.0021760298254060355,0.0005138702773354356,0.004830749866691914,0.0025099100923448377,0.0023479178230498806,0.0020943639558797323,0.0010314434567424225,0.000588596114127637,0.0020319265421554432,0.0007237737653983571,0.0011919492784414859,2.5937171802598764e-06,6.125073062824987e-07,5.758008817934731e-06,2.9916855235234327e-06,2.7985989550242094e-06,2.496375606004703e-06,1.2294282840173224e-06,7.015767135278993e-07,2.421953375768284e-06,8.627016174214491e-07,0.002689900102741471,0.007340659959036752,0.008818021657353473,3.206224486542375e-06,8.749694341458163e-06,1.0510634551763867e-05
37,Vietnam,0.0193341734564714,39.49636418178626,96462.108,East Asia and the Pacific,0.0,0.0029427331046155865,0.006035374520978341,0.002205725669621425,0.0024676364307068053,0.002248525490260534,0.0008307908821352701,0.0002489308968123224,0.0017113539019855343,0.0006431025851387514,0.01632133882624002,0.0,4.8029344075624204e-05,9.850539250014354e-05,3.600039601162643e-05,4.027513028553932e-05,3.669894638597963e-05,1.3559619481080579e-05,4.062885511193705e-06,2.7931586885913857e-05,1.049629519208043e-05,0.0029427331046155865,0.008241100190599766,0.008150340187039218,4.8029344075624204e-05,0.00013450578851176997,0.00013302446374178752
38,Colombia,0.0196572729794308,40.56181890323955,50339.443,Latin America and the Caribbean,0.0,0.0023578677716829016,0.006423662567174772,0.001343224202899042,0.0020557999436659783,0.0019477971328819394,0.001831647897868005,0.0008035187199569999,0.002204249492985007,0.0006895052719753236,0.00851740774239763,0.0,2.0082921214081795e-05,5.471295328420424e-05,1.1440788225548187e-05,1.7510086357001218e-05,1.6590182380228536e-05,1.560089198664729e-05,6.8438965665231846e-06,1.877449169772655e-05,5.872797541946605e-06,0.0023578677716829016,0.0077668867700738135,0.009532518459333254,2.0082921214081795e-05,6.615374150975243e-05,8.119234653007339e-05
39,Egypt,0.0196817974430738,37.57057591993415,100388.076,Arab States,0.006521493265389089,0.00135474125998096,0.004773998040708262,0.005673109144609894,0.0,0.00047128251145551976,0.00021755349403968419,3.5485852888765916e-05,0.0004913282120614273,0.0001428058839722076,0.016985610583073036,0.00011077154502603244,2.3011107482858294e-05,8.10892716438242e-05,9.636122272561425e-05,0.0,8.005021214196116e-06,3.6952789307449765e-06,6.027488783767952e-07,8.345509678552932e-06,2.4256451341234294e-06,0.007876234525370049,0.010447107185318157,0.001358455954417605,0.00013378265250889074,0.00017745049436943846,2.307420383599425e-05
40,Philippines,0.0242493428232935,41.83819637545794,108116.622,East Asia and the Pacific,0.0,0.004924337784945777,0.004910276893183931,0.0026121408750746154,0.002889324720948851,0.0020118457552443718,0.001101691993391765,0.001407916647448222,0.002463221602436925,0.0019285866025101183,0.018293276572501568,0.0,9.008227303643284e-05,8.982505325457739e-05,4.7784615474076207e-05,5.2855216228083244e-05,3.680325082189859e-05,2.0153556332826126e-05,2.5755408622799507e-05,4.506039403273917e-05,3.528016811373874e-05,0.004924337784945777,0.007522417768258547,0.011802587321980251,9.008227303643284e-05,0.00013760966872865358,0.00021590799415208535
41,South Africa,0.024890643297786,39.78122725518002,58558.267,Sub-Saharan Africa,0.0077485918108103945,0.0020744692524877133,0.0026065200375252513,0.0006555996760965039,0.0024628185038984268,0.0011430687279868513,0.0021131854010752503,0.0019746961464445338,0.002309038039334178,0.0018026557549119316,0.009908028516072132,7.677326862091238e-05,2.0553900509363103e-05,2.5825474859513596e-05,6.4957002858918135e-06,2.440167596653572e-05,1.1325557552724022e-05,2.0937501213600906e-05,1.9565345729550193e-05,2.287801473841832e-05,1.7860764624328956e-05,0.009823061063298107,0.0032621197136217554,0.011805462573651171,9.732716913027548e-05,3.232117514540541e-05,0.00011696885982515813
